,estacion,concentracion,dt
24145,24,6.0,2019-04-14 05:00:00
24154,47,8.0,2019-04-14 05:00:00
24173,48,9.0,2019-04-14 06:00:00
24185,50,7.0,2019-04-14 06:00:00
24187,8,9.0,2019-04-14 06:00:00
24203,38,5.0,2019-04-14 06:00:00
24205,47,6.0,2019-04-14 06:00:00
24206,24,6.0,2019-04-14 06:00:00
24252,47,5.0,2019-04-14 07:00:00
24270,24,7.0,2019-04-14 07:00:00
24275,38,8.0,2019-04-14 07:00:00
24278,8,10.0,2019-04-14 07:00:00
24284,48,6.0,2019-04-14 07:00:00
24316,50,10.0,2019-04-14 07:00:00
24358,47,7.0,2019-04-14 08:00:00
24364,50,12.0,2019-04-14 08:00:00
24366,24,7.0,2019-04-14 08:00:00
24382,38,7.0,2019-04-14 08:00:00
24386,48,5.0,2019-04-14 08:00:00
24392,8,14.0,2019-04-14 08:00:00
24402,50,20.0,2019-04-14 09:00:00
24427,48,8.0,2019-04-14 09:00:00
24428,8,18.0,2019-04-14 09:00:00
24433,47,11.0,2019-04-14 09:00:00
24463,24,7.0,2019-04-14 09:00:00
24467,38,8.0,2019-04-14 09:00:00
24472,50,15.0,2019-04-14 10:00:00
24489,38,10.0,2019-04-14 10:00:00
24491,8,13.0,2019-04-14 10:00:00
24505,48,7.0,2019-04-14 10:00:00
24511,47,9.0,2019-04-14 10:00:00
24538,24,9.0,2019-04-14 10:00:00
24580,50,16.0,2019-04-14 11:00:00
24584,8,12.0,2019-04-14 11:00:00
24595,47,12.0,2019-04-14 11:00:00
24596,38,7.0,2019-04-14 11:00:00
24597,48,10.0,2019-04-14 11:00:00
24608,24,9.0,2019-04-14 11:00:00
24624,47,7.0,2019-04-14 12:00:00
24643,48,14.0,2019-04-14 12:00:00
24662,24,13.0,2019-04-14 12:00:00
24663,8,11.0,2019-04-14 12:00:00
24683,38,8.0,2019-04-14 12:00:00
24697,50,13.0,2019-04-14 12:00:00
24704,8,8.0,2019-04-14 13:00:00
24753,24,10.0,2019-04-14 13:00:00
24754,50,7.0,2019-04-14 13:00:00
24758,47,8.0,2019-04-14 13:00:00
24763,38,10.0,2019-04-14 13:00:00
24767,48,9.0,2019-04-14 13:00:00
24777,8,19.0,2019-04-14 14:00:00
24783,38,4.0,2019-04-14 14:00:00
24789,50,10.0,2019-04-14 14:00:00
24798,48,9.0,2019-04-14 14:00:00
24822,24,7.0,2019-04-14 14:00:00
24843,47,5.0,2019-04-14 14:00:00
24855,8,13.0,2019-04-14 15:00:00
24857,24,8.0,2019-04-14 15:00:00
24890,48,5.0,2019-04-14 15:00:00
24896,47,7.0,2019-04-14 15:00:00
24910,38,4.0,2019-04-14 15:00:00
24919,50,7.0,2019-04-14 15:00:00
24937,48,8.0,2019-04-14 16:00:00
24941,8,6.0,2019-04-14 16:00:00
24967,38,4.0,2019-04-14 16:00:00
24969,47,9.0,2019-04-14 16:00:00
24982,50,8.0,2019-04-14 16:00:00
24998,24,6.0,2019-04-14 16:00:00
25008,50,7.0,2019-04-14 17:00:00
25009,8,3.0,2019-04-14 17:00:00
25016,47,7.0,2019-04-14 17:00:00
25026,48,7.0,2019-04-14 17:00:00
25028,38,5.0,2019-04-14 17:00:00
25037,24,14.0,2019-04-14 17:00:00
25106,38,8.0,2019-04-14 18:00:00
25114,8,12.0,2019-04-14 18:00:00
25115,24,15.0,2019-04-14 18:00:00
25117,48,5.0,2019-04-14 18:00:00
25120,47,9.0,2019-04-14 18:00:00
25140,50,12.0,2019-04-14 18:00:00
25174,38,5.0,2019-04-14 19:00:00
25182,48,6.0,2019-04-14 19:00:00
25204,8,8.0,2019-04-14 19:00:00
25208,50,9.0,2019-04-14 19:00:00
25215,47,6.0,2019-04-14 19:00:00
25221,24,14.0,2019-04-14 19:00:00
25250,50,8.0,2019-04-14 20:00:00
25261,8,3.0,2019-04-14 20:00:00
25272,24,15.0,2019-04-14 20:00:00
25288,38,7.0,2019-04-14 20:00:00
25295,48,6.0,2019-04-14 20:00:00
25301,47,10.0,2019-04-14 20:00:00
25313,50,8.0,2019-04-14 21:00:00
25317,47,5.0,2019-04-14 21:00:00
25322,48,8.0,2019-04-14 21:00:00
25346,24,13.0,2019-04-14 21:00:00
25353,8,11.0,2019-04-14 21:00:00
25374,38,7.0,2019-04-14 21:00:00
25384,8,20.0,2019-04-14 22:00:00
25411,48,6.0,2019-04-14 22:00:00
25414,47,8.0,2019-04-14 22:00:00
25418,50,12.0,2019-04-14 22:00:00
25428,38,9.0,2019-04-14 22:00:00
25444,24,12.0,2019-04-14 22:00:00
25462,24,11.0,2019-04-14 23:00:00
25468,50,13.0,2019-04-14 23:00:00
25489,47,5.0,2019-04-14 23:00:00
25502,8,25.0,2019-04-14 23:00:00
25526,48,6.0,2019-04-14 23:00:00
25528,38,6.0,2019-04-14 23:00:00
25548,48,3.0,2019-04-15 00:00:00
25555,50,3.0,2019-04-15 00:00:00
25576,38,1.0,2019-04-15 00:00:00
25583,24,1.0,2019-04-15 00:00:00
25606,47,1.0,2019-04-15 00:00:00
25609,8,2.0,2019-04-15 00:00:00
25617,8,26.0,2019-04-15 01:00:00
25621,38,9.0,2019-04-15 01:00:00
25653,47,9.0,2019-04-15 01:00:00
25672,50,9.0,2019-04-15 01:00:00
25675,48,10.0,2019-04-15 01:00:00
25684,24,17.0,2019-04-15 01:00:00
25697,8,18.0,2019-04-15 02:00:00
25700,24,9.0,2019-04-15 02:00:00
25713,50,12.0,2019-04-15 02:00:00
25726,48,9.0,2019-04-15 02:00:00
25735,38,9.0,2019-04-15 02:00:00
25762,47,9.0,2019-04-15 02:00:00
25766,47,7.0,2019-04-15 03:00:00
25768,48,9.0,2019-04-15 03:00:00
25782,38,9.0,2019-04-15 03:00:00
25794,8,1.0,2019-04-15 03:00:00
25819,24,8.0,2019-04-15 03:00:00
25836,50,3.0,2019-04-15 03:00:00
25862,24,7.0,2019-04-15 04:00:00
25875,8,10.0,2019-04-15 04:00:00
25877,47,7.0,2019-04-15 04:00:00
25879,38,10.0,2019-04-15 04:00:00
25880,50,13.0,2019-04-15 04:00:00
25898,48,9.0,2019-04-15 04:00:00
25925,50,12.0,2019-04-15 05:00:00
25942,38,8.0,2019-04-15 05:00:00
25946,47,8.0,2019-04-15 05:00:00
25959,24,8.0,2019-04-15 05:00:00
25965,8,5.0,2019-04-15 05:00:00
25983,48,8.0,2019-04-15 05:00:00
26008,50,13.0,2019-04-15 06:00:00
26013,47,7.0,2019-04-15 06:00:00
26024,8,13.0,2019-04-15 06:00:00
26029,48,13.0,2019-04-15 06:00:00
26036,38,10.0,2019-04-15 06:00:00
26063,24,11.0,2019-04-15 06:00:00
26075,24,7.0,2019-04-15 07:00:00
26089,48,11.0,2019-04-15 07:00:00
26095,50,10.0,2019-04-15 07:00:00
26111,8,13.0,2019-04-15 07:00:00
26112,47,7.0,2019-04-15 07:00:00
26113,38,9.0,2019-04-15 07:00:00
26144,47,8.0,2019-04-15 08:00:00
26150,24,8.0,2019-04-15 08:00:00
26171,38,12.0,2019-04-15 08:00:00
26212,8,11.0,2019-04-15 08:00:00
26216,48,10.0,2019-04-15 08:00:00
26218,50,7.0,2019-04-15 08:00:00
26238,47,9.0,2019-04-15 09:00:00
26241,8,11.0,2019-04-15 09:00:00
26253,48,9.0,2019-04-15 09:00:00
26256,38,16.0,2019-04-15 09:00:00
26267,24,8.0,2019-04-15 09:00:00
26288,50,9.0,2019-04-15 09:00:00
26308,48,13.0,2019-04-15 10:00:00
26316,38,17.0,2019-04-15 10:00:00
26323,8,12.0,2019-04-15 10:00:00
26338,47,11.0,2019-04-15 10:00:00
26354,24,10.0,2019-04-15 10:00:00
26362,50,13.0,2019-04-15 10:00:00
26394,50,17.0,2019-04-15 11:00:00
26396,48,12.0,2019-04-15 11:00:00
26399,47,14.0,2019-04-15 11:00:00
26410,38,17.0,2019-04-15 11:00:00
26431,8,15.0,2019-04-15 11:00:00
26441,24,10.0,2019-04-15 11:00:00
26466,48,18.0,2019-04-15 12:00:00
26475,38,16.0,2019-04-15 12:00:00
26483,8,22.0,2019-04-15 12:00:00
26485,24,10.0,2019-04-15 12:00:00
26501,50,18.0,2019-04-15 12:00:00
26520,47,13.0,2019-04-15 12:00:00
26528,24,1.0,2019-04-15 13:00:00
26548,48,16.0,2019-04-15 13:00:00
26552,38,12.0,2019-04-15 13:00:00
26565,8,12.0,2019-04-15 13:00:00
26585,50,15.0,2019-04-15 13:00:00
26591,47,9.0,2019-04-15 13:00:00
26619,38,14.0,2019-04-15 14:00:00
26632,50,6.0,2019-04-15 14:00:00
26637,48,11.0,2019-04-15 14:00:00
26639,24,1.0,2019-04-15 14:00:00
26665,8,12.0,2019-04-15 14:00:00
26667,47,10.0,2019-04-15 14:00:00
26677,47,10.0,2019-04-15 15:00:00
26679,50,8.0,2019-04-15 15:00:00
26695,48,8.0,2019-04-15 15:00:00
26701,24,2.0,2019-04-15 15:00:00
26726,38,13.0,2019-04-15 15:00:00
26746,8,7.0,2019-04-15 15:00:00
26759,38,8.0,2019-04-15 16:00:00
26777,48,9.0,2019-04-15 16:00:00
26783,47,6.0,2019-04-15 16:00:00
26788,50,11.0,2019-04-15 16:00:00
26789,8,4.0,2019-04-15 16:00:00
26816,24,8.0,2019-04-15 16:00:00
26863,24,12.0,2019-04-15 17:00:00
26869,38,5.0,2019-04-15 17:00:00
26879,50,6.0,2019-04-15 17:00:00
26887,8,10.0,2019-04-15 17:00:00
26894,48,7.0,2019-04-15 17:00:00
26902,47,7.0,2019-04-15 17:00:00
26934,24,17.0,2019-04-15 18:00:00
26945,38,6.0,2019-04-15 18:00:00
26953,8,9.0,2019-04-15 18:00:00
26954,50,3.0,2019-04-15 18:00:00
26955,47,12.0,2019-04-15 18:00:00
26973,48,3.0,2019-04-15 18:00:00
26995,48,2.0,2019-04-15 19:00:00
27013,8,9.0,2019-04-15 19:00:00
27017,24,16.0,2019-04-15 19:00:00
27022,38,1.0,2019-04-15 19:00:00
27029,50,17.0,2019-04-15 19:00:00
27037,47,10.0,2019-04-15 19:00:00
27072,38,5.0,2019-04-15 20:00:00
27079,48,6.0,2019-04-15 20:00:00
27085,8,6.0,2019-04-15 20:00:00
27097,50,11.0,2019-04-15 20:00:00
27100,47,5.0,2019-04-15 20:00:00
27124,24,12.0,2019-04-15 20:00:00
27135,48,6.0,2019-04-15 21:00:00
27162,38,6.0,2019-04-15 21:00:00
27179,8,4.0,2019-04-15 21:00:00
27181,47,4.0,2019-04-15 21:00:00
27199,50,8.0,2019-04-15 21:00:00
27206,24,10.0,2019-04-15 21:00:00
27231,48,3.0,2019-04-15 22:00:00
27241,38,3.0,2019-04-15 22:00:00
27243,47,2.0,2019-04-15 22:00:00
27248,8,4.0,2019-04-15 22:00:00
27266,50,5.0,2019-04-15 22:00:00
27272,24,8.0,2019-04-15 22:00:00
27307,48,5.0,2019-04-15 23:00:00
27320,8,4.0,2019-04-15 23:00:00
27331,47,1.0,2019-04-15 23:00:00
27338,24,2.0,2019-04-15 23:00:00
27342,38,2.0,2019-04-15 23:00:00
27347,50,3.0,2019-04-15 23:00:00
27365,24,7.0,2019-04-16 00:00:00
27374,47,10.0,2019-04-16 00:00:00
27380,8,8.0,2019-04-16 00:00:00
27408,50,5.0,2019-04-16 00:00:00
27412,38,9.0,2019-04-16 00:00:00
27434,48,8.0,2019-04-16 00:00:00
27443,47,1.0,2019-04-16 01:00:00
27461,48,1.0,2019-04-16 01:00:00
27463,38,1.0,2019-04-16 01:00:00
27470,50,4.0,2019-04-16 01:00:00
27482,24,2.0,2019-04-16 01:00:00
27498,8,3.0,2019-04-16 01:00:00
27517,47,1.0,2019-04-16 02:00:00
27523,48,1.0,2019-04-16 02:00:00
27525,38,4.0,2019-04-16 02:00:00
27534,50,3.0,2019-04-16 02:00:00
27535,8,2.0,2019-04-16 02:00:00
27556,24,1.0,2019-04-16 02:00:00
27611,24,1.0,2019-04-16 03:00:00
27625,50,4.0,2019-04-16 03:00:00
27627,38,3.0,2019-04-16 03:00:00
27630,8,6.0,2019-04-16 03:00:00
27649,47,1.0,2019-04-16 03:00:00
27663,48,1.0,2019-04-16 03:00:00
27683,38,3.0,2019-04-16 04:00:00
27688,8,3.0,2019-04-16 04:00:00
27689,24,1.0,2019-04-16 04:00:00
27699,48,3.0,2019-04-16 04:00:00
27731,47,3.0,2019-04-16 04:00:00
27734,50,1.0,2019-04-16 04:00:00
27747,47,7.0,2019-04-16 05:00:00
27749,38,5.0,2019-04-16 05:00:00
27770,50,3.0,2019-04-16 05:00:00
27793,48,1.0,2019-04-16 05:00:00
27797,24,1.0,2019-04-16 05:00:00
27812,8,3.0,2019-04-16 05:00:00
27834,48,4.0,2019-04-16 06:00:00
27836,8,2.0,2019-04-16 06:00:00
27853,50,4.0,2019-04-16 06:00:00
27859,24,1.0,2019-04-16 06:00:00
27867,47,4.0,2019-04-16 06:00:00
27888,38,2.0,2019-04-16 06:00:00
27894,24,3.0,2019-04-16 07:00:00
27906,8,5.0,2019-04-16 07:00:00
27910,47,3.0,2019-04-16 07:00:00
27923,50,3.0,2019-04-16 07:00:00
27934,38,4.0,2019-04-16 07:00:00
27967,48,2.0,2019-04-16 07:00:00
27977,8,8.0,2019-04-16 08:00:00
27982,24,2.0,2019-04-16 08:00:00
27986,47,5.0,2019-04-16 08:00:00
27991,48,4.0,2019-04-16 08:00:00
28006,38,4.0,2019-04-16 08:00:00
28018,50,9.0,2019-04-16 08:00:00
28044,47,7.0,2019-04-16 09:00:00
28050,50,13.0,2019-04-16 09:00:00
28079,48,7.0,2019-04-16 09:00:00
28084,8,9.0,2019-04-16 09:00:00
28101,38,8.0,2019-04-16 09:00:00
28111,24,3.0,2019-04-16 09:00:00
28130,24,6.0,2019-04-16 10:00:00
28136,38,17.0,2019-04-16 10:00:00
28145,50,13.0,2019-04-16 10:00:00
28148,8,15.0,2019-04-16 10:00:00
28173,48,11.0,2019-04-16 10:00:00
28177,47,6.0,2019-04-16 10:00:00
28197,24,10.0,2019-04-16 11:00:00
28198,50,12.0,2019-04-16 11:00:00
28201,47,9.0,2019-04-16 11:00:00
28208,38,11.0,2019-04-16 11:00:00
28244,48,9.0,2019-04-16 11:00:00
28249,8,13.0,2019-04-16 11:00:00
28272,8,7.0,2019-04-16 12:00:00
28281,24,9.0,2019-04-16 12:00:00
28299,50,7.0,2019-04-16 12:00:00
28314,47,6.0,2019-04-16 12:00:00
28328,48,7.0,2019-04-16 12:00:00
28338,38,6.0,2019-04-16 12:00:00
28349,38,4.0,2019-04-16 13:00:00
28357,8,3.0,2019-04-16 13:00:00
28362,47,1.0,2019-04-16 13:00:00
28369,50,8.0,2019-04-16 13:00:00
28380,24,5.0,2019-04-16 13:00:00
28397,48,6.0,2019-04-16 13:00:00
28443,47,4.0,2019-04-16 14:00:00
28459,24,4.0,2019-04-16 14:00:00
28466,38,9.0,2019-04-16 14:00:00
28477,50,9.0,2019-04-16 14:00:00
28485,8,3.0,2019-04-16 14:00:00
28487,48,10.0,2019-04-16 14:00:00
28518,38,9.0,2019-04-16 15:00:00
28538,50,22.0,2019-04-16 15:00:00
28545,47,6.0,2019-04-16 15:00:00
28561,48,3.0,2019-04-16 15:00:00
28562,24,5.0,2019-04-16 15:00:00
28570,8,4.0,2019-04-16 15:00:00
28577,47,6.0,2019-04-16 16:00:00
28583,50,20.0,2019-04-16 16:00:00
28586,48,9.0,2019-04-16 16:00:00
28592,38,3.0,2019-04-16 16:00:00
28596,8,10.0,2019-04-16 16:00:00
28615,24,2.0,2019-04-16 16:00:00
28655,38,4.0,2019-04-16 17:00:00
28679,47,7.0,2019-04-16 17:00:00
28699,24,2.0,2019-04-16 17:00:00
28700,50,5.0,2019-04-16 17:00:00
28712,48,2.0,2019-04-16 17:00:00
28727,8,3.0,2019-04-16 17:00:00
28730,8,5.0,2019-04-16 18:00:00
28741,50,3.0,2019-04-16 18:00:00
28746,48,2.0,2019-04-16 18:00:00
28773,38,5.0,2019-04-16 18:00:00
28789,24,4.0,2019-04-16 18:00:00
28797,47,5.0,2019-04-16 18:00:00
28814,8,4.0,2019-04-16 19:00:00
28836,38,6.0,2019-04-16 19:00:00
28845,48,5.0,2019-04-16 19:00:00
28847,24,4.0,2019-04-16 19:00:00
28850,47,4.0,2019-04-16 19:00:00
28866,50,8.0,2019-04-16 19:00:00
28893,8,5.0,2019-04-16 20:00:00
28897,24,2.0,2019-04-16 20:00:00
28902,38,2.0,2019-04-16 20:00:00
28916,50,2.0,2019-04-16 20:00:00
28931,47,5.0,2019-04-16 20:00:00
28949,48,1.0,2019-04-16 20:00:00
28959,47,1.0,2019-04-16 21:00:00
28962,8,3.0,2019-04-16 21:00:00
28991,50,7.0,2019-04-16 21:00:00
28996,38,5.0,2019-04-16 21:00:00
29003,48,2.0,2019-04-16 21:00:00
29009,24,3.0,2019-04-16 21:00:00
29052,50,7.0,2019-04-16 22:00:00
29061,38,8.0,2019-04-16 22:00:00
29071,8,5.0,2019-04-16 22:00:00
29075,47,3.0,2019-04-16 22:00:00
29099,48,7.0,2019-04-16 22:00:00
29106,24,5.0,2019-04-16 22:00:00
29109,8,9.0,2019-04-16 23:00:00
29110,38,7.0,2019-04-16 23:00:00
29124,48,7.0,2019-04-16 23:00:00
29140,24,7.0,2019-04-16 23:00:00
29141,50,8.0,2019-04-16 23:00:00
29153,47,9.0,2019-04-16 23:00:00
29211,50,15.0,2019-04-17 00:00:00
29216,38,10.0,2019-04-17 00:00:00
29236,47,10.0,2019-04-17 00:00:00
29246,8,5.0,2019-04-17 00:00:00
29247,24,15.0,2019-04-17 00:00:00
29248,48,16.0,2019-04-17 00:00:00
29291,48,5.0,2019-04-17 01:00:00
29293,50,3.0,2019-04-17 01:00:00
29311,47,7.0,2019-04-17 01:00:00
29313,24,9.0,2019-04-17 01:00:00
29315,38,9.0,2019-04-17 01:00:00
29326,8,5.0,2019-04-17 01:00:00
29364,50,10.0,2019-04-17 02:00:00
29365,8,8.0,2019-04-17 02:00:00
29374,38,10.0,2019-04-17 02:00:00
29384,48,11.0,2019-04-17 02:00:00
29400,24,7.0,2019-04-17 02:00:00
29408,47,7.0,2019-04-17 02:00:00
29436,50,10.0,2019-04-17 03:00:00
29438,47,6.0,2019-04-17 03:00:00
29463,24,7.0,2019-04-17 03:00:00
29468,8,1.0,2019-04-17 03:00:00
29477,48,10.0,2019-04-17 03:00:00
29480,38,10.0,2019-04-17 03:00:00
29501,8,4.0,2019-04-17 04:00:00
29531,24,10.0,2019-04-17 04:00:00
29537,50,11.0,2019-04-17 04:00:00
29542,48,8.0,2019-04-17 04:00:00
29545,38,10.0,2019-04-17 04:00:00
29561,47,10.0,2019-04-17 04:00:00
29595,50,8.0,2019-04-17 05:00:00
29604,47,5.0,2019-04-17 05:00:00
29615,8,10.0,2019-04-17 05:00:00
29617,48,8.0,2019-04-17 05:00:00
29627,38,9.0,2019-04-17 05:00:00
29633,24,10.0,2019-04-17 05:00:00
29643,24,9.0,2019-04-17 06:00:00
29678,47,8.0,2019-04-17 06:00:00
29680,50,8.0,2019-04-17 06:00:00
29695,8,12.0,2019-04-17 06:00:00
29710,48,8.0,2019-04-17 06:00:00
29714,38,9.0,2019-04-17 06:00:00
29753,24,13.0,2019-04-17 07:00:00
29758,38,10.0,2019-04-17 07:00:00
29764,8,12.0,2019-04-17 07:00:00
29773,48,8.0,2019-04-17 07:00:00
29785,50,9.0,2019-04-17 07:00:00
29787,47,9.0,2019-04-17 07:00:00
29804,38,12.0,2019-04-17 08:00:00
29807,24,16.0,2019-04-17 08:00:00
29811,47,6.0,2019-04-17 08:00:00
29832,8,12.0,2019-04-17 08:00:00
29851,48,12.0,2019-04-17 08:00:00
29852,50,12.0,2019-04-17 08:00:00
29878,38,14.0,2019-04-17 09:00:00
29898,8,11.0,2019-04-17 09:00:00
29904,24,13.0,2019-04-17 09:00:00
29930,48,11.0,2019-04-17 09:00:00
29934,47,11.0,2019-04-17 09:00:00
29939,50,14.0,2019-04-17 09:00:00
29944,50,10.0,2019-04-17 10:00:00
29954,48,9.0,2019-04-17 10:00:00
29962,8,15.0,2019-04-17 10:00:00
29963,24,11.0,2019-04-17 10:00:00
29987,38,13.0,2019-04-17 10:00:00
29992,47,11.0,2019-04-17 10:00:00
30023,50,10.0,2019-04-17 11:00:00
30031,24,13.0,2019-04-17 11:00:00
30032,48,10.0,2019-04-17 11:00:00
30050,47,10.0,2019-04-17 11:00:00
30077,8,20.0,2019-04-17 11:00:00
30083,38,13.0,2019-04-17 11:00:00
30096,50,9.0,2019-04-17 12:00:00
30111,47,8.0,2019-04-17 12:00:00
30116,48,12.0,2019-04-17 12:00:00
30137,8,13.0,2019-04-17 12:00:00
30167,38,13.0,2019-04-17 12:00:00
30170,24,12.0,2019-04-17 12:00:00
30174,8,17.0,2019-04-17 13:00:00
30207,48,13.0,2019-04-17 13:00:00
30213,47,8.0,2019-04-17 13:00:00
30216,38,15.0,2019-04-17 13:00:00
30226,24,10.0,2019-04-17 13:00:00
30234,50,13.0,2019-04-17 13:00:00
30268,48,12.0,2019-04-17 14:00:00
30281,38,13.0,2019-04-17 14:00:00
30285,47,9.0,2019-04-17 14:00:00
30294,24,10.0,2019-04-17 14:00:00
30319,50,9.0,2019-04-17 14:00:00
30323,8,14.0,2019-04-17 14:00:00
30334,8,15.0,2019-04-17 15:00:00
30355,47,10.0,2019-04-17 15:00:00
30359,38,11.0,2019-04-17 15:00:00
30368,48,10.0,2019-04-17 15:00:00
30371,24,6.0,2019-04-17 15:00:00
30390,50,5.0,2019-04-17 15:00:00
30404,38,11.0,2019-04-17 16:00:00
30414,50,7.0,2019-04-17 16:00:00
30418,24,8.0,2019-04-17 16:00:00
30423,47,8.0,2019-04-17 16:00:00
30440,8,18.0,2019-04-17 16:00:00
30472,48,11.0,2019-04-17 16:00:00
30490,38,18.0,2019-04-17 17:00:00
30502,47,7.0,2019-04-17 17:00:00
30520,8,12.0,2019-04-17 17:00:00
30526,48,11.0,2019-04-17 17:00:00
30545,24,11.0,2019-04-17 17:00:00
30548,50,3.0,2019-04-17 17:00:00
30558,50,5.0,2019-04-17 18:00:00
30572,38,15.0,2019-04-17 18:00:00
30584,47,10.0,2019-04-17 18:00:00
30585,48,9.0,2019-04-17 18:00:00
30589,8,11.0,2019-04-17 18:00:00
30596,24,16.0,2019-04-17 18:00:00
30640,48,9.0,2019-04-17 19:00:00
30641,8,10.0,2019-04-17 19:00:00
30646,50,13.0,2019-04-17 19:00:00
30649,24,14.0,2019-04-17 19:00:00
30654,47,15.0,2019-04-17 19:00:00
30673,38,13.0,2019-04-17 19:00:00
30715,8,19.0,2019-04-17 20:00:00
30727,24,10.0,2019-04-17 20:00:00
30732,48,10.0,2019-04-17 20:00:00
30749,47,8.0,2019-04-17 20:00:00
30751,50,11.0,2019-04-17 20:00:00
30756,38,12.0,2019-04-17 20:00:00
30790,8,7.0,2019-04-17 21:00:00
30791,38,7.0,2019-04-17 21:00:00
30793,47,11.0,2019-04-17 21:00:00
30800,48,12.0,2019-04-17 21:00:00
30807,24,9.0,2019-04-17 21:00:00
30810,50,15.0,2019-04-17 21:00:00
30859,24,9.0,2019-04-17 22:00:00
30865,47,10.0,2019-04-17 22:00:00
30876,8,11.0,2019-04-17 22:00:00
30893,50,17.0,2019-04-17 22:00:00
30901,48,15.0,2019-04-17 22:00:00
30914,38,7.0,2019-04-17 22:00:00
30946,48,17.0,2019-04-17 23:00:00
30949,38,6.0,2019-04-17 23:00:00
30974,47,12.0,2019-04-17 23:00:00
30983,50,20.0,2019-04-17 23:00:00
30997,24,14.0,2019-04-17 23:00:00
31002,8,12.0,2019-04-17 23:00:00
31009,38,6.0,2019-04-18 00:00:00
31011,24,1.0,2019-04-18 00:00:00
31026,50,6.0,2019-04-18 00:00:00
31050,47,1.0,2019-04-18 00:00:00
31052,48,3.0,2019-04-18 00:00:00
31079,8,1.0,2019-04-18 00:00:00
31087,50,15.0,2019-04-18 01:00:00
31112,8,17.0,2019-04-18 01:00:00
31118,24,15.0,2019-04-18 01:00:00
31122,38,13.0,2019-04-18 01:00:00
31134,48,15.0,2019-04-18 01:00:00
31145,47,9.0,2019-04-18 01:00:00
31160,8,4.0,2019-04-18 02:00:00
31180,24,15.0,2019-04-18 02:00:00
31201,47,9.0,2019-04-18 02:00:00
31209,48,13.0,2019-04-18 02:00:00
31215,50,13.0,2019-04-18 02:00:00
31224,38,14.0,2019-04-18 02:00:00
31236,47,10.0,2019-04-18 03:00:00
31247,8,4.0,2019-04-18 03:00:00
31251,48,11.0,2019-04-18 03:00:00
31255,24,9.0,2019-04-18 03:00:00
31274,38,12.0,2019-04-18 03:00:00
31281,50,15.0,2019-04-18 03:00:00
31315,48,4.0,2019-04-18 04:00:00
31342,24,1.0,2019-04-18 04:00:00
31345,47,1.0,2019-04-18 04:00:00
31357,50,7.0,2019-04-18 04:00:00
31360,38,9.0,2019-04-18 04:00:00
31367,8,9.0,2019-04-18 04:00:00
31391,47,1.0,2019-04-18 05:00:00
31418,38,7.0,2019-04-18 05:00:00
31445,24,1.0,2019-04-18 05:00:00
31447,48,1.0,2019-04-18 05:00:00
31456,8,2.0,2019-04-18 05:00:00
31460,50,1.0,2019-04-18 05:00:00
31481,8,1.0,2019-04-18 06:00:00
31498,50,1.0,2019-04-18 06:00:00
31510,48,3.0,2019-04-18 06:00:00
31514,24,5.0,2019-04-18 06:00:00
31516,38,1.0,2019-04-18 06:00:00
31528,47,1.0,2019-04-18 06:00:00
31555,8,6.0,2019-04-18 07:00:00
31575,50,4.0,2019-04-18 07:00:00
31581,38,4.0,2019-04-18 07:00:00
31591,24,3.0,2019-04-18 07:00:00
31608,48,3.0,2019-04-18 07:00:00
31613,47,1.0,2019-04-18 07:00:00
31619,50,2.0,2019-04-18 08:00:00
31632,48,2.0,2019-04-18 08:00:00
31635,24,2.0,2019-04-18 08:00:00
31639,47,1.0,2019-04-18 08:00:00
31641,38,5.0,2019-04-18 08:00:00
31660,8,8.0,2019-04-18 08:00:00
31721,8,1.0,2019-04-18 09:00:00
31726,38,3.0,2019-04-18 09:00:00
31731,48,2.0,2019-04-18 09:00:00
31732,24,2.0,2019-04-18 09:00:00
31742,47,3.0,2019-04-18 09:00:00
31754,50,1.0,2019-04-18 09:00:00
31773,50,1.0,2019-04-18 10:00:00
31800,24,1.0,2019-04-18 10:00:00
31813,38,4.0,2019-04-18 10:00:00
31826,8,3.0,2019-04-18 10:00:00
31829,48,3.0,2019-04-18 10:00:00
31842,47,3.0,2019-04-18 10:00:00
31853,8,7.0,2019-04-18 11:00:00
31869,48,5.0,2019-04-18 11:00:00
31873,50,2.0,2019-04-18 11:00:00
31877,47,2.0,2019-04-18 11:00:00
31887,24,1.0,2019-04-18 11:00:00
31913,38,7.0,2019-04-18 11:00:00
31934,48,7.0,2019-04-18 12:00:00
31942,24,2.0,2019-04-18 12:00:00
31957,47,4.0,2019-04-18 12:00:00
31959,50,4.0,2019-04-18 12:00:00
31972,38,3.0,2019-04-18 12:00:00
31990,8,8.0,2019-04-18 12:00:00
32004,24,4.0,2019-04-18 13:00:00
32040,38,4.0,2019-04-18 13:00:00
32045,8,19.0,2019-04-18 13:00:00
32047,48,2.0,2019-04-18 13:00:00
32062,50,2.0,2019-04-18 13:00:00
32064,47,2.0,2019-04-18 13:00:00
32074,24,3.0,2019-04-18 14:00:00
32099,50,3.0,2019-04-18 14:00:00
32114,38,2.0,2019-04-18 14:00:00
32117,8,14.0,2019-04-18 14:00:00
32119,48,2.0,2019-04-18 14:00:00
32139,47,1.0,2019-04-18 14:00:00
32179,38,1.0,2019-04-18 15:00:00
32183,50,3.0,2019-04-18 15:00:00
32192,47,1.0,2019-04-18 15:00:00
