,estacion,concentracion,dt
42171,57,2.0,2019-04-24 02:00:00
42183,38,6.0,2019-04-24 03:00:00
42188,60,1.0,2019-04-24 03:00:00
42203,47,5.0,2019-04-24 03:00:00
42212,50,5.0,2019-04-24 03:00:00
42216,57,1.0,2019-04-24 03:00:00
42217,18,1.0,2019-04-24 03:00:00
42219,24,1.0,2019-04-24 03:00:00
42226,48,5.0,2019-04-24 03:00:00
42241,40,1.0,2019-04-24 03:00:00
42243,36,4.0,2019-04-24 03:00:00
42247,55,4.0,2019-04-24 03:00:00
42252,8,5.0,2019-04-24 03:00:00
42261,48,2.0,2019-04-24 04:00:00
42262,55,1.0,2019-04-24 04:00:00
42275,18,1.0,2019-04-24 04:00:00
42278,24,2.0,2019-04-24 04:00:00
42286,38,4.0,2019-04-24 04:00:00
42295,57,2.0,2019-04-24 04:00:00
42308,47,3.0,2019-04-24 04:00:00
42314,40,4.0,2019-04-24 04:00:00
42321,60,1.0,2019-04-24 04:00:00
42322,36,3.0,2019-04-24 04:00:00
42325,8,7.0,2019-04-24 04:00:00
42331,50,2.0,2019-04-24 04:00:00
42332,50,1.0,2019-04-24 05:00:00
42342,38,5.0,2019-04-24 05:00:00
42343,57,5.0,2019-04-24 05:00:00
42351,36,2.0,2019-04-24 05:00:00
42361,48,2.0,2019-04-24 05:00:00
42368,47,1.0,2019-04-24 05:00:00
42372,55,4.0,2019-04-24 05:00:00
42373,40,3.0,2019-04-24 05:00:00
42383,18,9.0,2019-04-24 05:00:00
42387,24,3.0,2019-04-24 05:00:00
42399,8,4.0,2019-04-24 05:00:00
42404,60,3.0,2019-04-24 05:00:00
42409,47,2.0,2019-04-24 06:00:00
42411,48,3.0,2019-04-24 06:00:00
42413,24,2.0,2019-04-24 06:00:00
42425,36,3.0,2019-04-24 06:00:00
42431,40,8.0,2019-04-24 06:00:00
42437,18,2.0,2019-04-24 06:00:00
42441,57,3.0,2019-04-24 06:00:00
42447,50,2.0,2019-04-24 06:00:00
42453,38,4.0,2019-04-24 06:00:00
42457,55,4.0,2019-04-24 06:00:00
42466,8,4.0,2019-04-24 06:00:00
42478,60,3.0,2019-04-24 06:00:00
42489,60,3.0,2019-04-24 07:00:00
42495,40,2.0,2019-04-24 07:00:00
42502,55,6.0,2019-04-24 07:00:00
42503,57,2.0,2019-04-24 07:00:00
42507,50,9.0,2019-04-24 07:00:00
42509,38,7.0,2019-04-24 07:00:00
42511,8,2.0,2019-04-24 07:00:00
42520,18,4.0,2019-04-24 07:00:00
42525,47,7.0,2019-04-24 07:00:00
42546,36,4.0,2019-04-24 07:00:00
42548,24,3.0,2019-04-24 07:00:00
42557,48,4.0,2019-04-24 07:00:00
42561,8,9.0,2019-04-24 08:00:00
42567,38,6.0,2019-04-24 08:00:00
42570,40,11.0,2019-04-24 08:00:00
42572,24,3.0,2019-04-24 08:00:00
42576,18,5.0,2019-04-24 08:00:00
42579,47,5.0,2019-04-24 08:00:00
42588,48,6.0,2019-04-24 08:00:00
42592,60,6.0,2019-04-24 08:00:00
42600,50,13.0,2019-04-24 08:00:00
42611,55,10.0,2019-04-24 08:00:00
42622,36,8.0,2019-04-24 08:00:00
42629,57,6.0,2019-04-24 08:00:00
42636,24,8.0,2019-04-24 09:00:00
42648,36,10.0,2019-04-24 09:00:00
42662,55,9.0,2019-04-24 09:00:00
42667,18,10.0,2019-04-24 09:00:00
42675,40,7.0,2019-04-24 09:00:00
42682,57,13.0,2019-04-24 09:00:00
42687,47,5.0,2019-04-24 09:00:00
42691,8,10.0,2019-04-24 09:00:00
42703,50,13.0,2019-04-24 09:00:00
42704,60,10.0,2019-04-24 09:00:00
42706,48,12.0,2019-04-24 09:00:00
42710,38,12.0,2019-04-24 09:00:00
42716,47,7.0,2019-04-24 10:00:00
42718,36,9.0,2019-04-24 10:00:00
42725,38,9.0,2019-04-24 10:00:00
42727,60,9.0,2019-04-24 10:00:00
42735,50,12.0,2019-04-24 10:00:00
42736,40,11.0,2019-04-24 10:00:00
42749,18,8.0,2019-04-24 10:00:00
42758,48,12.0,2019-04-24 10:00:00
42765,24,6.0,2019-04-24 10:00:00
42785,57,7.0,2019-04-24 10:00:00
42786,55,8.0,2019-04-24 10:00:00
42787,8,2.0,2019-04-24 10:00:00
42793,48,9.0,2019-04-24 11:00:00
42795,24,3.0,2019-04-24 11:00:00
42805,36,8.0,2019-04-24 11:00:00
42812,40,16.0,2019-04-24 11:00:00
42813,57,17.0,2019-04-24 11:00:00
42815,18,3.0,2019-04-24 11:00:00
42828,60,12.0,2019-04-24 11:00:00
42830,50,10.0,2019-04-24 11:00:00
42842,38,11.0,2019-04-24 11:00:00
42848,55,9.0,2019-04-24 11:00:00
42851,47,3.0,2019-04-24 11:00:00
42853,8,3.0,2019-04-24 11:00:00
42887,24,3.0,2019-04-24 12:00:00
42895,60,22.0,2019-04-24 12:00:00
42901,36,1.0,2019-04-24 12:00:00
42905,48,8.0,2019-04-24 12:00:00
42909,18,6.0,2019-04-24 12:00:00
42913,50,13.0,2019-04-24 12:00:00
42915,47,1.0,2019-04-24 12:00:00
42916,38,12.0,2019-04-24 12:00:00
42922,55,5.0,2019-04-24 12:00:00
42928,8,9.0,2019-04-24 12:00:00
42933,57,23.0,2019-04-24 12:00:00
42936,40,18.0,2019-04-24 12:00:00
42942,57,21.0,2019-04-24 13:00:00
42943,8,11.0,2019-04-24 13:00:00
42958,60,22.0,2019-04-24 13:00:00
42964,40,21.0,2019-04-24 13:00:00
42976,36,4.0,2019-04-24 13:00:00
42980,47,6.0,2019-04-24 13:00:00
42982,55,9.0,2019-04-24 13:00:00
42984,18,8.0,2019-04-24 13:00:00
42985,50,19.0,2019-04-24 13:00:00
42991,48,11.0,2019-04-24 13:00:00
43004,38,15.0,2019-04-24 13:00:00
43012,24,5.0,2019-04-24 13:00:00
43021,47,6.0,2019-04-24 14:00:00
43022,38,17.0,2019-04-24 14:00:00
43023,24,7.0,2019-04-24 14:00:00
43037,36,8.0,2019-04-24 14:00:00
43038,55,21.0,2019-04-24 14:00:00
43047,57,30.0,2019-04-24 14:00:00
43054,60,23.0,2019-04-24 14:00:00
43059,40,19.0,2019-04-24 14:00:00
43066,8,14.0,2019-04-24 14:00:00
43074,18,1.0,2019-04-24 14:00:00
43085,48,28.0,2019-04-24 14:00:00
43091,50,16.0,2019-04-24 14:00:00
43092,38,9.0,2019-04-24 15:00:00
43099,55,30.0,2019-04-24 15:00:00
43100,8,9.0,2019-04-24 15:00:00
43111,40,20.0,2019-04-24 15:00:00
43117,50,18.0,2019-04-24 15:00:00
43122,48,11.0,2019-04-24 15:00:00
43134,24,1.0,2019-04-24 15:00:00
43142,57,28.0,2019-04-24 15:00:00
43149,36,7.0,2019-04-24 15:00:00
43154,47,2.0,2019-04-24 15:00:00
43163,60,22.0,2019-04-24 15:00:00
43164,18,3.0,2019-04-24 15:00:00
43168,24,2.0,2019-04-24 16:00:00
43173,8,6.0,2019-04-24 16:00:00
43176,18,6.0,2019-04-24 16:00:00
43179,55,30.0,2019-04-24 16:00:00
43182,60,21.0,2019-04-24 16:00:00
43196,57,22.0,2019-04-24 16:00:00
43207,50,11.0,2019-04-24 16:00:00
43209,40,9.0,2019-04-24 16:00:00
43214,38,4.0,2019-04-24 16:00:00
43217,48,9.0,2019-04-24 16:00:00
43222,47,2.0,2019-04-24 16:00:00
43223,36,5.0,2019-04-24 16:00:00
43244,50,8.0,2019-04-24 17:00:00
43251,55,9.0,2019-04-24 17:00:00
43263,57,11.0,2019-04-24 17:00:00
43279,40,9.0,2019-04-24 17:00:00
43284,48,8.0,2019-04-24 17:00:00
43288,8,8.0,2019-04-24 17:00:00
43292,24,2.0,2019-04-24 17:00:00
43296,47,6.0,2019-04-24 17:00:00
43302,60,6.0,2019-04-24 17:00:00
43304,18,5.0,2019-04-24 17:00:00
43309,38,8.0,2019-04-24 17:00:00
43316,36,4.0,2019-04-24 17:00:00
43325,8,4.0,2019-04-24 18:00:00
43335,60,3.0,2019-04-24 18:00:00
43340,18,6.0,2019-04-24 18:00:00
43343,36,6.0,2019-04-24 18:00:00
43345,50,3.0,2019-04-24 18:00:00
43351,47,3.0,2019-04-24 18:00:00
43360,55,19.0,2019-04-24 18:00:00
43361,38,13.0,2019-04-24 18:00:00
43375,48,8.0,2019-04-24 18:00:00
43382,57,4.0,2019-04-24 18:00:00
43385,24,1.0,2019-04-24 18:00:00
43394,40,8.0,2019-04-24 18:00:00
43402,55,33.0,2019-04-24 19:00:00
43406,50,9.0,2019-04-24 19:00:00
43418,24,1.0,2019-04-24 19:00:00
43421,36,7.0,2019-04-24 19:00:00
43425,18,8.0,2019-04-24 19:00:00
43437,48,8.0,2019-04-24 19:00:00
43438,38,14.0,2019-04-24 19:00:00
43448,40,10.0,2019-04-24 19:00:00
43449,8,11.0,2019-04-24 19:00:00
43452,60,16.0,2019-04-24 19:00:00
43453,47,1.0,2019-04-24 19:00:00
43465,57,21.0,2019-04-24 19:00:00
43476,8,8.0,2019-04-24 20:00:00
43494,47,2.0,2019-04-24 20:00:00
43501,48,6.0,2019-04-24 20:00:00
43519,57,14.0,2019-04-24 20:00:00
43522,38,7.0,2019-04-24 20:00:00
43523,18,5.0,2019-04-24 20:00:00
43527,36,6.0,2019-04-24 20:00:00
43537,50,7.0,2019-04-24 20:00:00
43538,24,1.0,2019-04-24 20:00:00
43541,60,14.0,2019-04-24 20:00:00
43542,55,8.0,2019-04-24 20:00:00
43546,40,9.0,2019-04-24 20:00:00
43550,40,1.0,2019-04-24 21:00:00
43551,48,6.0,2019-04-24 21:00:00
43556,36,4.0,2019-04-24 21:00:00
43558,8,4.0,2019-04-24 21:00:00
43571,55,1.0,2019-04-24 21:00:00
43576,50,9.0,2019-04-24 21:00:00
43585,60,1.0,2019-04-24 21:00:00
43589,18,4.0,2019-04-24 21:00:00
43590,47,5.0,2019-04-24 21:00:00
43592,57,1.0,2019-04-24 21:00:00
43600,24,2.0,2019-04-24 21:00:00
43617,38,7.0,2019-04-24 21:00:00
43637,55,7.0,2019-04-24 22:00:00
43651,47,1.0,2019-04-24 22:00:00
43658,57,10.0,2019-04-24 22:00:00
43659,36,4.0,2019-04-24 22:00:00
43664,48,7.0,2019-04-24 22:00:00
43668,40,7.0,2019-04-24 22:00:00
43675,38,8.0,2019-04-24 22:00:00
43677,24,2.0,2019-04-24 22:00:00
43681,18,5.0,2019-04-24 22:00:00
43684,50,9.0,2019-04-24 22:00:00
43694,8,6.0,2019-04-24 22:00:00
43697,60,8.0,2019-04-24 22:00:00
43703,57,15.0,2019-04-24 23:00:00
43706,40,11.0,2019-04-24 23:00:00
43707,24,1.0,2019-04-24 23:00:00
43709,55,3.0,2019-04-24 23:00:00
43712,36,6.0,2019-04-24 23:00:00
43720,60,15.0,2019-04-24 23:00:00
43728,47,3.0,2019-04-24 23:00:00
43747,50,10.0,2019-04-24 23:00:00
43765,18,10.0,2019-04-24 23:00:00
43772,8,1.0,2019-04-24 23:00:00
43774,48,8.0,2019-04-24 23:00:00
43775,38,5.0,2019-04-24 23:00:00
43781,36,7.0,2019-04-25 00:00:00
43798,40,8.0,2019-04-25 00:00:00
43806,48,8.0,2019-04-25 00:00:00
43808,55,9.0,2019-04-25 00:00:00
43810,47,3.0,2019-04-25 00:00:00
43839,8,13.0,2019-04-25 00:00:00
43840,24,4.0,2019-04-25 00:00:00
43841,57,5.0,2019-04-25 00:00:00
43842,60,5.0,2019-04-25 00:00:00
43843,18,3.0,2019-04-25 00:00:00
43844,50,14.0,2019-04-25 00:00:00
43851,38,6.0,2019-04-25 00:00:00
43858,50,3.0,2019-04-25 01:00:00
43861,8,11.0,2019-04-25 01:00:00
43862,40,1.0,2019-04-25 01:00:00
43878,48,7.0,2019-04-25 01:00:00
43889,24,4.0,2019-04-25 01:00:00
43890,47,5.0,2019-04-25 01:00:00
43904,60,6.0,2019-04-25 01:00:00
43909,55,21.0,2019-04-25 01:00:00
43911,18,10.0,2019-04-25 01:00:00
43919,36,8.0,2019-04-25 01:00:00
43920,57,7.0,2019-04-25 01:00:00
43923,38,10.0,2019-04-25 01:00:00
43928,48,5.0,2019-04-25 02:00:00
43933,36,2.0,2019-04-25 02:00:00
43948,40,9.0,2019-04-25 02:00:00
43949,38,10.0,2019-04-25 02:00:00
43951,60,1.0,2019-04-25 02:00:00
43954,8,4.0,2019-04-25 02:00:00
43968,50,3.0,2019-04-25 02:00:00
43973,57,3.0,2019-04-25 02:00:00
43979,47,4.0,2019-04-25 02:00:00
43988,18,6.0,2019-04-25 02:00:00
43989,24,3.0,2019-04-25 02:00:00
43993,55,2.0,2019-04-25 02:00:00
44005,60,1.0,2019-04-25 03:00:00
44015,55,1.0,2019-04-25 03:00:00
44021,57,1.0,2019-04-25 03:00:00
44025,18,3.0,2019-04-25 03:00:00
44026,24,1.0,2019-04-25 03:00:00
44038,36,3.0,2019-04-25 03:00:00
44042,50,4.0,2019-04-25 03:00:00
44052,48,4.0,2019-04-25 03:00:00
44054,47,1.0,2019-04-25 03:00:00
44060,8,8.0,2019-04-25 03:00:00
44061,38,3.0,2019-04-25 03:00:00
44071,40,1.0,2019-04-25 03:00:00
44081,50,1.0,2019-04-25 04:00:00
44085,8,1.0,2019-04-25 04:00:00
44092,47,1.0,2019-04-25 04:00:00
44099,40,1.0,2019-04-25 04:00:00
44108,57,1.0,2019-04-25 04:00:00
44113,18,3.0,2019-04-25 04:00:00
44129,24,1.0,2019-04-25 04:00:00
44134,55,7.0,2019-04-25 04:00:00
44135,38,4.0,2019-04-25 04:00:00
44148,48,5.0,2019-04-25 04:00:00
44149,36,1.0,2019-04-25 04:00:00
44151,60,1.0,2019-04-25 04:00:00
44161,48,6.0,2019-04-25 05:00:00
44162,38,6.0,2019-04-25 05:00:00
44178,57,1.0,2019-04-25 05:00:00
44181,18,2.0,2019-04-25 05:00:00
44188,24,4.0,2019-04-25 05:00:00
44191,40,1.0,2019-04-25 05:00:00
44201,60,1.0,2019-04-25 05:00:00
44202,47,3.0,2019-04-25 05:00:00
44217,36,4.0,2019-04-25 05:00:00
44223,55,3.0,2019-04-25 05:00:00
44226,8,3.0,2019-04-25 05:00:00
44230,50,3.0,2019-04-25 05:00:00
44235,48,4.0,2019-04-25 06:00:00
44247,40,3.0,2019-04-25 06:00:00
44249,55,10.0,2019-04-25 06:00:00
44253,50,4.0,2019-04-25 06:00:00
44265,18,3.0,2019-04-25 06:00:00
44272,57,1.0,2019-04-25 06:00:00
44282,36,7.0,2019-04-25 06:00:00
44283,24,4.0,2019-04-25 06:00:00
44294,60,1.0,2019-04-25 06:00:00
44297,8,7.0,2019-04-25 06:00:00
44301,47,3.0,2019-04-25 06:00:00
44305,38,9.0,2019-04-25 06:00:00
44313,8,6.0,2019-04-25 07:00:00
44317,50,4.0,2019-04-25 07:00:00
44326,57,6.0,2019-04-25 07:00:00
44331,18,8.0,2019-04-25 07:00:00
44345,48,7.0,2019-04-25 07:00:00
44355,47,1.0,2019-04-25 07:00:00
44361,24,3.0,2019-04-25 07:00:00
44368,38,8.0,2019-04-25 07:00:00
44370,60,6.0,2019-04-25 07:00:00
44373,40,6.0,2019-04-25 07:00:00
44377,55,6.0,2019-04-25 07:00:00
44380,36,7.0,2019-04-25 07:00:00
44384,18,7.0,2019-04-25 08:00:00
44390,57,4.0,2019-04-25 08:00:00
44396,38,4.0,2019-04-25 08:00:00
44397,60,4.0,2019-04-25 08:00:00
44403,24,3.0,2019-04-25 08:00:00
44412,36,8.0,2019-04-25 08:00:00
44421,8,5.0,2019-04-25 08:00:00
44424,40,10.0,2019-04-25 08:00:00
44425,48,10.0,2019-04-25 08:00:00
44451,55,9.0,2019-04-25 08:00:00
44452,47,5.0,2019-04-25 08:00:00
44453,50,6.0,2019-04-25 08:00:00
44460,18,7.0,2019-04-25 09:00:00
44461,47,3.0,2019-04-25 09:00:00
44468,50,17.0,2019-04-25 09:00:00
44477,60,14.0,2019-04-25 09:00:00
44478,55,10.0,2019-04-25 09:00:00
44488,40,4.0,2019-04-25 09:00:00
44507,24,6.0,2019-04-25 09:00:00
44508,48,9.0,2019-04-25 09:00:00
44520,57,14.0,2019-04-25 09:00:00
44521,8,10.0,2019-04-25 09:00:00
44524,38,7.0,2019-04-25 09:00:00
44534,36,11.0,2019-04-25 09:00:00
44543,40,6.0,2019-04-25 10:00:00
44544,50,14.0,2019-04-25 10:00:00
44545,36,13.0,2019-04-25 10:00:00
44551,47,11.0,2019-04-25 10:00:00
44554,24,3.0,2019-04-25 10:00:00
44560,57,2.0,2019-04-25 10:00:00
44561,18,15.0,2019-04-25 10:00:00
44569,60,1.0,2019-04-25 10:00:00
44574,8,16.0,2019-04-25 10:00:00
44584,38,10.0,2019-04-25 10:00:00
44598,48,13.0,2019-04-25 10:00:00
44611,55,16.0,2019-04-25 10:00:00
44619,8,18.0,2019-04-25 11:00:00
44621,48,12.0,2019-04-25 11:00:00
44628,50,19.0,2019-04-25 11:00:00
44631,47,12.0,2019-04-25 11:00:00
44635,55,11.0,2019-04-25 11:00:00
44637,57,11.0,2019-04-25 11:00:00
44652,40,8.0,2019-04-25 11:00:00
44658,60,10.0,2019-04-25 11:00:00
44662,18,7.0,2019-04-25 11:00:00
44667,24,6.0,2019-04-25 11:00:00
44678,38,10.0,2019-04-25 11:00:00
44686,36,14.0,2019-04-25 11:00:00
44688,36,7.0,2019-04-25 12:00:00
44689,50,14.0,2019-04-25 12:00:00
44692,18,8.0,2019-04-25 12:00:00
44711,40,7.0,2019-04-25 12:00:00
44712,47,7.0,2019-04-25 12:00:00
44723,48,14.0,2019-04-25 12:00:00
44728,60,3.0,2019-04-25 12:00:00
44730,38,13.0,2019-04-25 12:00:00
44740,57,4.0,2019-04-25 12:00:00
44748,24,9.0,2019-04-25 12:00:00
44750,55,17.0,2019-04-25 12:00:00
44754,8,13.0,2019-04-25 12:00:00
44772,60,1.0,2019-04-25 13:00:00
44779,57,1.0,2019-04-25 13:00:00
44790,24,10.0,2019-04-25 13:00:00
44798,8,13.0,2019-04-25 13:00:00
44799,40,6.0,2019-04-25 13:00:00
44802,38,19.0,2019-04-25 13:00:00
44815,18,9.0,2019-04-25 13:00:00
44817,50,13.0,2019-04-25 13:00:00
44823,36,9.0,2019-04-25 13:00:00
44824,55,11.0,2019-04-25 13:00:00
44830,47,4.0,2019-04-25 13:00:00
44832,48,16.0,2019-04-25 13:00:00
44843,50,11.0,2019-04-25 14:00:00
44852,48,17.0,2019-04-25 14:00:00
44855,38,15.0,2019-04-25 14:00:00
44865,36,10.0,2019-04-25 14:00:00
44873,24,7.0,2019-04-25 14:00:00
44878,47,13.0,2019-04-25 14:00:00
44884,18,3.0,2019-04-25 14:00:00
44885,40,21.0,2019-04-25 14:00:00
44897,60,18.0,2019-04-25 14:00:00
44898,55,18.0,2019-04-25 14:00:00
44899,57,15.0,2019-04-25 14:00:00
44902,8,18.0,2019-04-25 14:00:00
44917,24,3.0,2019-04-25 15:00:00
44922,8,12.0,2019-04-25 15:00:00
44926,38,18.0,2019-04-25 15:00:00
44931,48,15.0,2019-04-25 15:00:00
44935,40,39.0,2019-04-25 15:00:00
44942,47,5.0,2019-04-25 15:00:00
44952,18,12.0,2019-04-25 15:00:00
44959,36,9.0,2019-04-25 15:00:00
44961,50,18.0,2019-04-25 15:00:00
44963,57,11.0,2019-04-25 15:00:00
44988,60,14.0,2019-04-25 15:00:00
44990,55,25.0,2019-04-25 15:00:00
44992,50,20.0,2019-04-25 16:00:00
45002,57,6.0,2019-04-25 16:00:00
45013,8,13.0,2019-04-25 16:00:00
45017,48,13.0,2019-04-25 16:00:00
45019,60,6.0,2019-04-25 16:00:00
45021,47,11.0,2019-04-25 16:00:00
45022,40,9.0,2019-04-25 16:00:00
45034,38,14.0,2019-04-25 16:00:00
45035,18,16.0,2019-04-25 16:00:00
45043,24,3.0,2019-04-25 16:00:00
45048,55,14.0,2019-04-25 16:00:00
45050,36,13.0,2019-04-25 16:00:00
45078,60,21.0,2019-04-25 17:00:00
45087,18,6.0,2019-04-25 17:00:00
45090,50,21.0,2019-04-25 17:00:00
45095,24,6.0,2019-04-25 17:00:00
45100,8,13.0,2019-04-25 17:00:00
45107,40,11.0,2019-04-25 17:00:00
45113,38,12.0,2019-04-25 17:00:00
45118,55,17.0,2019-04-25 17:00:00
45125,47,13.0,2019-04-25 17:00:00
45126,57,6.0,2019-04-25 17:00:00
45132,48,9.0,2019-04-25 17:00:00
45134,36,14.0,2019-04-25 17:00:00
45155,24,8.0,2019-04-25 18:00:00
45156,60,3.0,2019-04-25 18:00:00
45165,8,10.0,2019-04-25 18:00:00
45179,50,15.0,2019-04-25 18:00:00
45184,36,13.0,2019-04-25 18:00:00
45185,40,18.0,2019-04-25 18:00:00
45190,18,10.0,2019-04-25 18:00:00
45191,48,12.0,2019-04-25 18:00:00
45202,55,15.0,2019-04-25 18:00:00
45208,57,6.0,2019-04-25 18:00:00
45212,38,13.0,2019-04-25 18:00:00
45219,47,4.0,2019-04-25 18:00:00
45220,40,9.0,2019-04-25 19:00:00
45226,38,8.0,2019-04-25 19:00:00
45230,36,8.0,2019-04-25 19:00:00
45241,24,5.0,2019-04-25 19:00:00
45246,47,4.0,2019-04-25 19:00:00
45249,60,3.0,2019-04-25 19:00:00
45255,57,9.0,2019-04-25 19:00:00
45262,55,13.0,2019-04-25 19:00:00
45266,50,13.0,2019-04-25 19:00:00
45271,48,12.0,2019-04-25 19:00:00
45276,18,5.0,2019-04-25 19:00:00
45279,8,14.0,2019-04-25 19:00:00
45297,38,7.0,2019-04-25 20:00:00
45305,8,10.0,2019-04-25 20:00:00
45312,48,7.0,2019-04-25 20:00:00
45314,40,12.0,2019-04-25 20:00:00
45318,47,3.0,2019-04-25 20:00:00
45323,60,17.0,2019-04-25 20:00:00
45337,57,10.0,2019-04-25 20:00:00
45338,18,5.0,2019-04-25 20:00:00
45345,24,4.0,2019-04-25 20:00:00
45353,50,6.0,2019-04-25 20:00:00
45362,55,12.0,2019-04-25 20:00:00
45369,36,10.0,2019-04-25 20:00:00
45378,50,10.0,2019-04-25 21:00:00
45385,57,17.0,2019-04-25 21:00:00
45394,8,14.0,2019-04-25 21:00:00
45398,60,16.0,2019-04-25 21:00:00
45403,55,8.0,2019-04-25 21:00:00
45410,47,5.0,2019-04-25 21:00:00
45412,24,5.0,2019-04-25 21:00:00
45418,18,5.0,2019-04-25 21:00:00
45421,40,18.0,2019-04-25 21:00:00
45431,38,8.0,2019-04-25 21:00:00
45438,48,8.0,2019-04-25 21:00:00
45441,36,7.0,2019-04-25 21:00:00
45456,38,6.0,2019-04-25 22:00:00
45464,48,6.0,2019-04-25 22:00:00
45469,8,13.0,2019-04-25 22:00:00
45470,36,7.0,2019-04-25 22:00:00
45472,57,8.0,2019-04-25 22:00:00
45487,47,8.0,2019-04-25 22:00:00
45499,24,4.0,2019-04-25 22:00:00
45502,55,10.0,2019-04-25 22:00:00
45509,50,12.0,2019-04-25 22:00:00
45514,40,6.0,2019-04-25 22:00:00
45516,60,8.0,2019-04-25 22:00:00
45517,18,4.0,2019-04-25 22:00:00
45529,50,15.0,2019-04-25 23:00:00
45533,60,8.0,2019-04-25 23:00:00
45538,40,13.0,2019-04-25 23:00:00
45546,57,11.0,2019-04-25 23:00:00
45547,48,9.0,2019-04-25 23:00:00
45549,55,9.0,2019-04-25 23:00:00
45552,47,6.0,2019-04-25 23:00:00
45559,38,7.0,2019-04-25 23:00:00
45564,8,12.0,2019-04-25 23:00:00
45585,36,7.0,2019-04-25 23:00:00
45586,24,4.0,2019-04-25 23:00:00
45587,18,2.0,2019-04-25 23:00:00
45610,57,20.0,2019-04-26 00:00:00
45613,60,20.0,2019-04-26 00:00:00
45615,8,18.0,2019-04-26 00:00:00
45616,55,19.0,2019-04-26 00:00:00
45617,47,0.0,2019-04-26 00:00:00
45623,40,21.0,2019-04-26 00:00:00
45630,36,13.0,2019-04-26 00:00:00
45645,48,10.0,2019-04-26 00:00:00
45647,38,13.0,2019-04-26 00:00:00
45654,50,14.0,2019-04-26 00:00:00
45673,18,15.0,2019-04-26 00:00:00
45675,24,9.0,2019-04-26 00:00:00
45687,48,7.0,2019-04-26 01:00:00
45696,8,13.0,2019-04-26 01:00:00
45704,40,15.0,2019-04-26 01:00:00
45705,47,3.0,2019-04-26 01:00:00
45707,50,10.0,2019-04-26 01:00:00
45708,24,3.0,2019-04-26 01:00:00
45718,18,3.0,2019-04-26 01:00:00
45725,60,3.0,2019-04-26 01:00:00
45728,36,9.0,2019-04-26 01:00:00
45738,55,7.0,2019-04-26 01:00:00
45743,57,4.0,2019-04-26 01:00:00
45746,38,8.0,2019-04-26 01:00:00
45753,55,2.0,2019-04-26 02:00:00
45754,60,11.0,2019-04-26 02:00:00
45755,8,14.0,2019-04-26 02:00:00
45758,24,4.0,2019-04-26 02:00:00
45760,47,2.0,2019-04-26 02:00:00
45768,36,7.0,2019-04-26 02:00:00
45776,48,8.0,2019-04-26 02:00:00
45780,50,7.0,2019-04-26 02:00:00
45792,57,10.0,2019-04-26 02:00:00
45797,38,11.0,2019-04-26 02:00:00
45804,40,12.0,2019-04-26 02:00:00
45808,18,5.0,2019-04-26 02:00:00
45838,47,4.0,2019-04-26 03:00:00
45844,57,7.0,2019-04-26 03:00:00
45846,50,11.0,2019-04-26 03:00:00
45848,24,2.0,2019-04-26 03:00:00
45867,8,10.0,2019-04-26 03:00:00
45869,55,4.0,2019-04-26 03:00:00
45876,38,10.0,2019-04-26 03:00:00
45881,48,6.0,2019-04-26 03:00:00
45890,60,8.0,2019-04-26 03:00:00
45895,36,6.0,2019-04-26 03:00:00
45901,18,5.0,2019-04-26 03:00:00
45903,40,5.0,2019-04-26 03:00:00
45906,50,10.0,2019-04-26 04:00:00
45908,48,8.0,2019-04-26 04:00:00
45911,55,2.0,2019-04-26 04:00:00
45915,38,10.0,2019-04-26 04:00:00
45925,18,6.0,2019-04-26 04:00:00
45926,8,8.0,2019-04-26 04:00:00
45933,40,7.0,2019-04-26 04:00:00
45943,60,3.0,2019-04-26 04:00:00
45968,36,8.0,2019-04-26 04:00:00
45969,47,5.0,2019-04-26 04:00:00
45970,24,2.0,2019-04-26 04:00:00
45977,57,4.0,2019-04-26 04:00:00
45980,48,8.0,2019-04-26 05:00:00
45992,8,10.0,2019-04-26 05:00:00
45993,36,8.0,2019-04-26 05:00:00
45997,60,6.0,2019-04-26 05:00:00
46002,40,9.0,2019-04-26 05:00:00
46018,18,6.0,2019-04-26 05:00:00
46020,57,4.0,2019-04-26 05:00:00
46021,47,5.0,2019-04-26 05:00:00
46022,24,4.0,2019-04-26 05:00:00
46027,50,10.0,2019-04-26 05:00:00
46033,38,8.0,2019-04-26 05:00:00
46041,55,3.0,2019-04-26 05:00:00
46064,55,4.0,2019-04-26 06:00:00
46067,8,6.0,2019-04-26 06:00:00
46068,50,14.0,2019-04-26 06:00:00
46069,24,6.0,2019-04-26 06:00:00
46073,40,7.0,2019-04-26 06:00:00
46080,36,8.0,2019-04-26 06:00:00
46096,60,3.0,2019-04-26 06:00:00
46108,57,2.0,2019-04-26 06:00:00
46109,48,10.0,2019-04-26 06:00:00
46114,47,5.0,2019-04-26 06:00:00
46122,18,12.0,2019-04-26 06:00:00
46129,38,7.0,2019-04-26 06:00:00
46144,55,11.0,2019-04-26 07:00:00
46145,24,6.0,2019-04-26 07:00:00
46146,8,7.0,2019-04-26 07:00:00
46148,18,9.0,2019-04-26 07:00:00
46184,48,10.0,2019-04-26 07:00:00
46185,36,10.0,2019-04-26 07:00:00
46191,60,5.0,2019-04-26 07:00:00
46194,38,8.0,2019-04-26 07:00:00
46196,50,14.0,2019-04-26 07:00:00
46198,40,11.0,2019-04-26 07:00:00
