,estacion,concentracion,dt
42780,35,12.0,2019-04-24 10:00:00
42803,57,9.0,2019-04-24 11:00:00
42822,17,8.0,2019-04-24 11:00:00
42827,4,1.0,2019-04-24 11:00:00
42832,8,8.0,2019-04-24 11:00:00
42837,38,10.0,2019-04-24 11:00:00
42839,35,12.0,2019-04-24 11:00:00
42840,36,6.0,2019-04-24 11:00:00
42841,40,9.0,2019-04-24 11:00:00
42849,18,8.0,2019-04-24 11:00:00
42855,24,4.0,2019-04-24 11:00:00
42866,18,7.0,2019-04-24 12:00:00
42881,40,9.0,2019-04-24 12:00:00
42883,17,8.0,2019-04-24 12:00:00
42888,38,11.0,2019-04-24 12:00:00
42890,57,10.0,2019-04-24 12:00:00
42894,4,1.0,2019-04-24 12:00:00
42910,8,8.0,2019-04-24 12:00:00
42911,24,4.0,2019-04-24 12:00:00
42918,35,12.0,2019-04-24 12:00:00
42919,36,6.0,2019-04-24 12:00:00
42940,8,8.0,2019-04-24 13:00:00
42949,36,6.0,2019-04-24 13:00:00
42954,40,10.0,2019-04-24 13:00:00
42962,35,12.0,2019-04-24 13:00:00
42966,17,8.0,2019-04-24 13:00:00
42969,4,1.0,2019-04-24 13:00:00
42970,18,8.0,2019-04-24 13:00:00
42996,24,4.0,2019-04-24 13:00:00
42997,38,11.0,2019-04-24 13:00:00
43011,57,11.0,2019-04-24 13:00:00
43017,24,4.0,2019-04-24 14:00:00
43019,17,9.0,2019-04-24 14:00:00
43020,36,6.0,2019-04-24 14:00:00
43029,35,12.0,2019-04-24 14:00:00
43043,8,9.0,2019-04-24 14:00:00
43058,40,10.0,2019-04-24 14:00:00
43065,38,11.0,2019-04-24 14:00:00
43071,4,1.0,2019-04-24 14:00:00
43077,57,13.0,2019-04-24 14:00:00
43087,18,12.0,2019-04-24 14:00:00
43097,18,8.0,2019-04-24 15:00:00
43098,57,13.0,2019-04-24 15:00:00
43101,35,12.0,2019-04-24 15:00:00
43108,40,10.0,2019-04-24 15:00:00
43119,8,8.0,2019-04-24 15:00:00
43140,17,10.0,2019-04-24 15:00:00
43141,36,6.0,2019-04-24 15:00:00
43143,4,1.0,2019-04-24 15:00:00
43148,24,4.0,2019-04-24 15:00:00
43152,38,11.0,2019-04-24 15:00:00
43169,4,1.0,2019-04-24 16:00:00
43170,18,8.0,2019-04-24 16:00:00
43177,24,4.0,2019-04-24 16:00:00
43188,8,9.0,2019-04-24 16:00:00
43205,57,13.0,2019-04-24 16:00:00
43206,35,12.0,2019-04-24 16:00:00
43220,40,10.0,2019-04-24 16:00:00
43225,36,6.0,2019-04-24 16:00:00
43233,38,11.0,2019-04-24 16:00:00
43239,17,9.0,2019-04-24 16:00:00
43245,40,10.0,2019-04-24 17:00:00
43255,18,8.0,2019-04-24 17:00:00
43258,57,11.0,2019-04-24 17:00:00
43265,8,9.0,2019-04-24 17:00:00
43274,36,6.0,2019-04-24 17:00:00
43275,4,1.0,2019-04-24 17:00:00
43291,38,11.0,2019-04-24 17:00:00
43301,24,4.0,2019-04-24 17:00:00
43311,35,12.0,2019-04-24 17:00:00
43318,17,9.0,2019-04-24 17:00:00
43322,8,9.0,2019-04-24 18:00:00
43332,35,12.0,2019-04-24 18:00:00
43334,40,10.0,2019-04-24 18:00:00
43337,36,6.0,2019-04-24 18:00:00
43346,18,9.0,2019-04-24 18:00:00
43359,4,2.0,2019-04-24 18:00:00
43362,17,9.0,2019-04-24 18:00:00
43363,38,11.0,2019-04-24 18:00:00
43376,24,4.0,2019-04-24 18:00:00
43395,57,12.0,2019-04-24 18:00:00
43401,35,12.0,2019-04-24 19:00:00
43407,57,11.0,2019-04-24 19:00:00
43408,36,6.0,2019-04-24 19:00:00
43411,24,4.0,2019-04-24 19:00:00
43433,17,9.0,2019-04-24 19:00:00
43434,4,3.0,2019-04-24 19:00:00
43443,8,9.0,2019-04-24 19:00:00
43457,40,10.0,2019-04-24 19:00:00
43468,38,11.0,2019-04-24 19:00:00
43471,18,9.0,2019-04-24 19:00:00
43478,36,6.0,2019-04-24 20:00:00
43489,24,4.0,2019-04-24 20:00:00
43492,57,12.0,2019-04-24 20:00:00
43496,38,10.0,2019-04-24 20:00:00
43500,4,3.0,2019-04-24 20:00:00
43503,35,12.0,2019-04-24 20:00:00
43507,17,9.0,2019-04-24 20:00:00
43529,18,8.0,2019-04-24 20:00:00
43532,8,9.0,2019-04-24 20:00:00
43540,40,10.0,2019-04-24 20:00:00
43549,17,10.0,2019-04-24 21:00:00
43566,35,12.0,2019-04-24 21:00:00
43570,4,2.0,2019-04-24 21:00:00
43572,8,9.0,2019-04-24 21:00:00
43574,36,6.0,2019-04-24 21:00:00
43588,57,13.0,2019-04-24 21:00:00
43601,38,9.0,2019-04-24 21:00:00
43602,18,8.0,2019-04-24 21:00:00
43609,40,10.0,2019-04-24 21:00:00
43611,24,4.0,2019-04-24 21:00:00
43624,4,2.0,2019-04-24 22:00:00
43630,36,6.0,2019-04-24 22:00:00
43632,38,9.0,2019-04-24 22:00:00
43641,8,9.0,2019-04-24 22:00:00
43643,35,12.0,2019-04-24 22:00:00
43656,40,10.0,2019-04-24 22:00:00
43663,24,4.0,2019-04-24 22:00:00
43679,57,11.0,2019-04-24 22:00:00
43690,18,8.0,2019-04-24 22:00:00
43696,17,9.0,2019-04-24 22:00:00
43722,4,2.0,2019-04-24 23:00:00
43729,36,6.0,2019-04-24 23:00:00
43738,38,9.0,2019-04-24 23:00:00
43742,40,10.0,2019-04-24 23:00:00
43749,18,8.0,2019-04-24 23:00:00
43750,24,4.0,2019-04-24 23:00:00
43753,57,12.0,2019-04-24 23:00:00
43755,17,10.0,2019-04-24 23:00:00
43759,8,8.0,2019-04-24 23:00:00
43768,35,12.0,2019-04-24 23:00:00
43792,35,12.0,2019-04-25 00:00:00
43797,17,10.0,2019-04-25 00:00:00
43801,36,6.0,2019-04-25 00:00:00
43803,18,8.0,2019-04-25 00:00:00
43811,38,8.0,2019-04-25 00:00:00
43817,57,12.0,2019-04-25 00:00:00
43821,40,10.0,2019-04-25 00:00:00
43835,8,8.0,2019-04-25 00:00:00
43836,4,3.0,2019-04-25 00:00:00
43838,24,4.0,2019-04-25 00:00:00
43852,17,10.0,2019-04-25 01:00:00
43856,57,12.0,2019-04-25 01:00:00
43860,8,8.0,2019-04-25 01:00:00
43865,36,6.0,2019-04-25 01:00:00
43882,18,8.0,2019-04-25 01:00:00
43892,38,9.0,2019-04-25 01:00:00
43894,40,11.0,2019-04-25 01:00:00
43910,4,2.0,2019-04-25 01:00:00
43914,35,12.0,2019-04-25 01:00:00
43915,24,4.0,2019-04-25 01:00:00
43955,57,11.0,2019-04-25 02:00:00
43959,24,4.0,2019-04-25 02:00:00
43964,35,12.0,2019-04-25 02:00:00
43971,17,10.0,2019-04-25 02:00:00
43972,8,8.0,2019-04-25 02:00:00
43982,40,10.0,2019-04-25 02:00:00
43991,38,8.0,2019-04-25 02:00:00
43992,18,8.0,2019-04-25 02:00:00
43994,4,2.0,2019-04-25 02:00:00
43999,36,6.0,2019-04-25 02:00:00
44011,35,12.0,2019-04-25 03:00:00
44022,38,9.0,2019-04-25 03:00:00
44028,8,8.0,2019-04-25 03:00:00
44029,24,4.0,2019-04-25 03:00:00
44030,57,12.0,2019-04-25 03:00:00
44040,18,9.0,2019-04-25 03:00:00
44057,40,10.0,2019-04-25 03:00:00
44063,17,10.0,2019-04-25 03:00:00
44070,36,6.0,2019-04-25 03:00:00
44072,4,2.0,2019-04-25 03:00:00
44091,4,1.0,2019-04-25 04:00:00
44098,8,8.0,2019-04-25 04:00:00
44100,57,12.0,2019-04-25 04:00:00
44106,40,10.0,2019-04-25 04:00:00
44114,36,6.0,2019-04-25 04:00:00
44117,24,4.0,2019-04-25 04:00:00
44122,35,12.0,2019-04-25 04:00:00
44140,17,10.0,2019-04-25 04:00:00
44143,38,9.0,2019-04-25 04:00:00
44150,18,8.0,2019-04-25 04:00:00
44158,8,8.0,2019-04-25 05:00:00
44169,18,8.0,2019-04-25 05:00:00
44179,17,10.0,2019-04-25 05:00:00
44185,40,10.0,2019-04-25 05:00:00
44199,4,1.0,2019-04-25 05:00:00
44203,24,4.0,2019-04-25 05:00:00
44204,35,12.0,2019-04-25 05:00:00
44211,57,11.0,2019-04-25 05:00:00
44221,38,9.0,2019-04-25 05:00:00
44227,36,6.0,2019-04-25 05:00:00
44239,8,8.0,2019-04-25 06:00:00
44240,18,8.0,2019-04-25 06:00:00
44245,24,4.0,2019-04-25 06:00:00
44254,36,6.0,2019-04-25 06:00:00
44260,4,1.0,2019-04-25 06:00:00
44261,38,8.0,2019-04-25 06:00:00
44263,40,10.0,2019-04-25 06:00:00
44271,17,9.0,2019-04-25 06:00:00
44287,57,11.0,2019-04-25 06:00:00
44302,35,12.0,2019-04-25 06:00:00
44309,17,9.0,2019-04-25 07:00:00
44316,40,10.0,2019-04-25 07:00:00
44332,18,8.0,2019-04-25 07:00:00
44336,8,8.0,2019-04-25 07:00:00
44338,38,8.0,2019-04-25 07:00:00
44353,4,1.0,2019-04-25 07:00:00
44357,57,11.0,2019-04-25 07:00:00
44358,35,12.0,2019-04-25 07:00:00
44365,24,4.0,2019-04-25 07:00:00
44378,36,6.0,2019-04-25 07:00:00
44388,57,11.0,2019-04-25 08:00:00
44391,36,6.0,2019-04-25 08:00:00
44393,35,12.0,2019-04-25 08:00:00
44394,24,4.0,2019-04-25 08:00:00
44409,38,8.0,2019-04-25 08:00:00
44420,4,1.0,2019-04-25 08:00:00
44434,8,8.0,2019-04-25 08:00:00
44441,18,8.0,2019-04-25 08:00:00
44443,40,10.0,2019-04-25 08:00:00
44450,17,9.0,2019-04-25 08:00:00
44464,35,12.0,2019-04-25 09:00:00
44470,8,9.0,2019-04-25 09:00:00
44483,24,4.0,2019-04-25 09:00:00
44487,40,9.0,2019-04-25 09:00:00
44491,36,6.0,2019-04-25 09:00:00
44502,57,12.0,2019-04-25 09:00:00
44512,18,7.0,2019-04-25 09:00:00
44525,4,1.0,2019-04-25 09:00:00
44532,17,8.0,2019-04-25 09:00:00
44535,38,9.0,2019-04-25 09:00:00
44536,36,6.0,2019-04-25 10:00:00
44539,4,1.0,2019-04-25 10:00:00
44557,38,9.0,2019-04-25 10:00:00
44564,40,10.0,2019-04-25 10:00:00
44575,17,9.0,2019-04-25 10:00:00
44579,57,11.0,2019-04-25 10:00:00
44599,35,12.0,2019-04-25 10:00:00
44601,18,7.0,2019-04-25 10:00:00
44603,24,4.0,2019-04-25 10:00:00
44605,8,9.0,2019-04-25 10:00:00
44620,17,9.0,2019-04-25 11:00:00
44622,8,9.0,2019-04-25 11:00:00
44633,4,1.0,2019-04-25 11:00:00
44638,57,12.0,2019-04-25 11:00:00
44650,40,10.0,2019-04-25 11:00:00
44656,36,6.0,2019-04-25 11:00:00
44659,18,8.0,2019-04-25 11:00:00
44669,38,9.0,2019-04-25 11:00:00
44672,35,12.0,2019-04-25 11:00:00
44675,24,4.0,2019-04-25 11:00:00
44700,38,9.0,2019-04-25 12:00:00
44707,17,10.0,2019-04-25 12:00:00
44709,24,4.0,2019-04-25 12:00:00
44717,40,10.0,2019-04-25 12:00:00
44734,36,5.0,2019-04-25 12:00:00
44739,4,1.0,2019-04-25 12:00:00
44741,18,8.0,2019-04-25 12:00:00
44751,8,8.0,2019-04-25 12:00:00
44755,35,12.0,2019-04-25 12:00:00
44759,57,12.0,2019-04-25 12:00:00
44766,17,9.0,2019-04-25 13:00:00
44768,35,12.0,2019-04-25 13:00:00
44786,4,3.0,2019-04-25 13:00:00
44801,40,10.0,2019-04-25 13:00:00
44806,24,4.0,2019-04-25 13:00:00
44822,8,9.0,2019-04-25 13:00:00
44825,38,9.0,2019-04-25 13:00:00
44826,18,7.0,2019-04-25 13:00:00
44836,36,5.0,2019-04-25 13:00:00
44838,57,11.0,2019-04-25 13:00:00
44863,36,6.0,2019-04-25 14:00:00
44864,38,9.0,2019-04-25 14:00:00
44866,18,7.0,2019-04-25 14:00:00
44870,17,8.0,2019-04-25 14:00:00
44883,35,13.0,2019-04-25 14:00:00
44887,40,10.0,2019-04-25 14:00:00
44890,24,4.0,2019-04-25 14:00:00
44891,57,9.0,2019-04-25 14:00:00
44908,4,2.0,2019-04-25 14:00:00
44913,8,9.0,2019-04-25 14:00:00
44925,4,3.0,2019-04-25 15:00:00
44941,24,4.0,2019-04-25 15:00:00
44947,40,10.0,2019-04-25 15:00:00
44962,17,7.0,2019-04-25 15:00:00
44968,8,9.0,2019-04-25 15:00:00
44977,36,6.0,2019-04-25 15:00:00
44979,35,12.0,2019-04-25 15:00:00
44980,18,8.0,2019-04-25 15:00:00
44982,38,9.0,2019-04-25 15:00:00
44989,57,10.0,2019-04-25 15:00:00
45000,4,3.0,2019-04-25 16:00:00
45006,40,10.0,2019-04-25 16:00:00
45007,17,8.0,2019-04-25 16:00:00
45010,8,9.0,2019-04-25 16:00:00
45036,38,9.0,2019-04-25 16:00:00
45037,36,6.0,2019-04-25 16:00:00
45044,24,4.0,2019-04-25 16:00:00
45059,35,13.0,2019-04-25 16:00:00
45064,57,9.0,2019-04-25 16:00:00
45066,18,8.0,2019-04-25 16:00:00
45070,18,8.0,2019-04-25 17:00:00
45075,4,3.0,2019-04-25 17:00:00
45088,24,4.0,2019-04-25 17:00:00
45093,35,13.0,2019-04-25 17:00:00
45102,57,9.0,2019-04-25 17:00:00
45103,36,6.0,2019-04-25 17:00:00
45111,8,9.0,2019-04-25 17:00:00
45120,40,10.0,2019-04-25 17:00:00
45133,17,7.0,2019-04-25 17:00:00
45137,38,9.0,2019-04-25 17:00:00
45150,24,4.0,2019-04-25 18:00:00
45152,57,9.0,2019-04-25 18:00:00
45154,8,9.0,2019-04-25 18:00:00
45162,38,10.0,2019-04-25 18:00:00
45166,17,6.0,2019-04-25 18:00:00
45180,36,6.0,2019-04-25 18:00:00
45194,40,9.0,2019-04-25 18:00:00
45195,4,3.0,2019-04-25 18:00:00
45209,18,8.0,2019-04-25 18:00:00
45213,35,13.0,2019-04-25 18:00:00
45222,40,10.0,2019-04-25 19:00:00
45229,38,9.0,2019-04-25 19:00:00
45233,36,5.0,2019-04-25 19:00:00
45237,35,13.0,2019-04-25 19:00:00
45258,57,9.0,2019-04-25 19:00:00
45273,4,2.0,2019-04-25 19:00:00
45281,8,9.0,2019-04-25 19:00:00
45288,24,4.0,2019-04-25 19:00:00
45289,17,6.0,2019-04-25 19:00:00
45292,18,8.0,2019-04-25 19:00:00
45310,8,9.0,2019-04-25 20:00:00
45311,4,3.0,2019-04-25 20:00:00
45315,57,8.0,2019-04-25 20:00:00
45319,40,10.0,2019-04-25 20:00:00
45334,24,4.0,2019-04-25 20:00:00
45347,36,6.0,2019-04-25 20:00:00
45359,38,9.0,2019-04-25 20:00:00
45360,17,7.0,2019-04-25 20:00:00
45367,18,8.0,2019-04-25 20:00:00
45368,35,13.0,2019-04-25 20:00:00
45381,8,9.0,2019-04-25 21:00:00
45390,4,3.0,2019-04-25 21:00:00
45393,57,9.0,2019-04-25 21:00:00
45409,36,6.0,2019-04-25 21:00:00
45420,17,7.0,2019-04-25 21:00:00
45427,40,10.0,2019-04-25 21:00:00
45432,18,8.0,2019-04-25 21:00:00
45433,35,12.0,2019-04-25 21:00:00
45434,24,4.0,2019-04-25 21:00:00
45445,38,9.0,2019-04-25 21:00:00
45451,57,10.0,2019-04-25 22:00:00
45460,40,9.0,2019-04-25 22:00:00
45463,4,3.0,2019-04-25 22:00:00
45466,38,9.0,2019-04-25 22:00:00
45467,17,8.0,2019-04-25 22:00:00
45480,36,6.0,2019-04-25 22:00:00
45481,24,4.0,2019-04-25 22:00:00
45483,8,9.0,2019-04-25 22:00:00
45515,18,8.0,2019-04-25 22:00:00
45522,35,12.0,2019-04-25 22:00:00
45530,57,12.0,2019-04-25 23:00:00
45551,40,9.0,2019-04-25 23:00:00
45568,18,8.0,2019-04-25 23:00:00
45570,4,3.0,2019-04-25 23:00:00
45573,24,4.0,2019-04-25 23:00:00
45578,38,9.0,2019-04-25 23:00:00
45581,35,12.0,2019-04-25 23:00:00
45582,8,8.0,2019-04-25 23:00:00
45583,36,6.0,2019-04-25 23:00:00
45588,17,9.0,2019-04-25 23:00:00
45601,17,9.0,2019-04-26 00:00:00
45605,35,13.0,2019-04-26 00:00:00
45618,4,3.0,2019-04-26 00:00:00
45622,57,10.0,2019-04-26 00:00:00
45636,38,10.0,2019-04-26 00:00:00
45641,24,4.0,2019-04-26 00:00:00
45643,36,8.0,2019-04-26 00:00:00
45660,18,8.0,2019-04-26 00:00:00
45662,8,9.0,2019-04-26 00:00:00
45664,40,10.0,2019-04-26 00:00:00
45676,24,4.0,2019-04-26 01:00:00
45678,4,2.0,2019-04-26 01:00:00
45681,38,8.0,2019-04-26 01:00:00
45685,18,8.0,2019-04-26 01:00:00
45695,8,8.0,2019-04-26 01:00:00
45701,17,9.0,2019-04-26 01:00:00
45722,40,10.0,2019-04-26 01:00:00
45730,35,12.0,2019-04-26 01:00:00
45741,57,11.0,2019-04-26 01:00:00
45748,36,6.0,2019-04-26 01:00:00
45764,18,8.0,2019-04-26 02:00:00
45765,36,6.0,2019-04-26 02:00:00
45777,38,8.0,2019-04-26 02:00:00
45781,8,8.0,2019-04-26 02:00:00
45782,4,2.0,2019-04-26 02:00:00
45790,35,12.0,2019-04-26 02:00:00
45794,24,4.0,2019-04-26 02:00:00
45796,40,10.0,2019-04-26 02:00:00
45813,57,12.0,2019-04-26 02:00:00
45823,17,10.0,2019-04-26 02:00:00
45834,57,12.0,2019-04-26 03:00:00
45840,8,8.0,2019-04-26 03:00:00
45852,38,8.0,2019-04-26 03:00:00
45866,35,12.0,2019-04-26 03:00:00
45870,17,9.0,2019-04-26 03:00:00
45879,18,8.0,2019-04-26 03:00:00
45883,24,4.0,2019-04-26 03:00:00
45893,40,10.0,2019-04-26 03:00:00
45897,36,5.0,2019-04-26 03:00:00
45902,4,2.0,2019-04-26 03:00:00
45905,40,10.0,2019-04-26 04:00:00
45909,36,6.0,2019-04-26 04:00:00
45921,17,9.0,2019-04-26 04:00:00
45922,57,13.0,2019-04-26 04:00:00
45923,38,8.0,2019-04-26 04:00:00
45924,35,12.0,2019-04-26 04:00:00
45928,18,8.0,2019-04-26 04:00:00
45937,8,8.0,2019-04-26 04:00:00
45946,4,2.0,2019-04-26 04:00:00
45964,24,4.0,2019-04-26 04:00:00
45991,24,4.0,2019-04-26 05:00:00
45998,40,10.0,2019-04-26 05:00:00
45999,18,8.0,2019-04-26 05:00:00
46003,38,8.0,2019-04-26 05:00:00
46012,8,8.0,2019-04-26 05:00:00
46013,17,8.0,2019-04-26 05:00:00
46029,57,13.0,2019-04-26 05:00:00
46038,35,12.0,2019-04-26 05:00:00
46047,36,6.0,2019-04-26 05:00:00
46055,4,2.0,2019-04-26 05:00:00
46072,8,8.0,2019-04-26 06:00:00
46076,24,4.0,2019-04-26 06:00:00
46078,18,8.0,2019-04-26 06:00:00
46082,4,1.0,2019-04-26 06:00:00
46098,40,10.0,2019-04-26 06:00:00
46100,17,8.0,2019-04-26 06:00:00
46115,57,12.0,2019-04-26 06:00:00
46116,35,12.0,2019-04-26 06:00:00
46119,36,5.0,2019-04-26 06:00:00
46128,38,8.0,2019-04-26 06:00:00
46132,8,8.0,2019-04-26 07:00:00
46147,36,6.0,2019-04-26 07:00:00
46162,17,8.0,2019-04-26 07:00:00
46164,24,4.0,2019-04-26 07:00:00
46166,57,11.0,2019-04-26 07:00:00
46167,4,1.0,2019-04-26 07:00:00
46172,18,8.0,2019-04-26 07:00:00
46175,35,12.0,2019-04-26 07:00:00
46179,40,11.0,2019-04-26 07:00:00
46195,38,8.0,2019-04-26 07:00:00
46217,35,12.0,2019-04-26 08:00:00
46222,40,11.0,2019-04-26 08:00:00
46223,18,8.0,2019-04-26 08:00:00
46227,38,9.0,2019-04-26 08:00:00
46244,8,9.0,2019-04-26 08:00:00
46250,24,4.0,2019-04-26 08:00:00
46272,36,6.0,2019-04-26 08:00:00
46279,57,12.0,2019-04-26 08:00:00
46280,17,8.0,2019-04-26 08:00:00
46281,4,2.0,2019-04-26 08:00:00
46285,40,12.0,2019-04-26 09:00:00
46290,8,9.0,2019-04-26 09:00:00
46292,38,9.0,2019-04-26 09:00:00
46307,24,4.0,2019-04-26 09:00:00
46311,18,9.0,2019-04-26 09:00:00
46312,35,12.0,2019-04-26 09:00:00
46321,17,10.0,2019-04-26 09:00:00
46333,4,2.0,2019-04-26 09:00:00
46340,57,11.0,2019-04-26 09:00:00
46352,36,6.0,2019-04-26 09:00:00
46364,17,9.0,2019-04-26 10:00:00
46365,36,6.0,2019-04-26 10:00:00
46373,18,9.0,2019-04-26 10:00:00
46393,4,3.0,2019-04-26 10:00:00
46398,35,13.0,2019-04-26 10:00:00
46402,57,12.0,2019-04-26 10:00:00
46403,40,11.0,2019-04-26 10:00:00
46406,38,9.0,2019-04-26 10:00:00
46413,8,9.0,2019-04-26 10:00:00
46433,24,4.0,2019-04-26 10:00:00
46448,38,9.0,2019-04-26 11:00:00
46451,4,3.0,2019-04-26 11:00:00
46455,8,9.0,2019-04-26 11:00:00
46460,35,13.0,2019-04-26 11:00:00
46466,17,8.0,2019-04-26 11:00:00
46478,40,10.0,2019-04-26 11:00:00
46486,24,4.0,2019-04-26 11:00:00
46492,18,8.0,2019-04-26 11:00:00
46494,57,11.0,2019-04-26 11:00:00
46497,36,5.0,2019-04-26 11:00:00
46516,17,8.0,2019-04-26 12:00:00
46524,57,10.0,2019-04-26 12:00:00
46530,8,9.0,2019-04-26 12:00:00
46534,38,9.0,2019-04-26 12:00:00
46539,18,9.0,2019-04-26 12:00:00
46544,24,4.0,2019-04-26 12:00:00
46546,36,5.0,2019-04-26 12:00:00
46551,35,13.0,2019-04-26 12:00:00
46559,40,10.0,2019-04-26 12:00:00
46560,4,4.0,2019-04-26 12:00:00
46605,17,7.0,2019-04-26 13:00:00
46617,18,9.0,2019-04-26 13:00:00
46632,38,10.0,2019-04-26 13:00:00
46637,57,9.0,2019-04-26 13:00:00
46644,24,4.0,2019-04-26 13:00:00
46646,4,2.0,2019-04-26 13:00:00
46653,8,9.0,2019-04-26 13:00:00
46657,40,10.0,2019-04-26 13:00:00
46659,36,6.0,2019-04-26 13:00:00
46661,35,12.0,2019-04-26 13:00:00
46678,57,7.0,2019-04-26 14:00:00
46683,38,11.0,2019-04-26 14:00:00
46686,17,7.0,2019-04-26 14:00:00
46695,40,10.0,2019-04-26 14:00:00
46698,18,10.0,2019-04-26 14:00:00
46701,36,11.0,2019-04-26 14:00:00
46709,24,4.0,2019-04-26 14:00:00
46712,35,13.0,2019-04-26 14:00:00
46724,4,2.0,2019-04-26 14:00:00
46731,8,9.0,2019-04-26 14:00:00
46741,24,4.0,2019-04-26 15:00:00
46743,57,8.0,2019-04-26 15:00:00
46747,8,10.0,2019-04-26 15:00:00
46750,36,7.0,2019-04-26 15:00:00
46758,35,13.0,2019-04-26 15:00:00
46777,17,7.0,2019-04-26 15:00:00
46787,40,10.0,2019-04-26 15:00:00
46795,4,2.0,2019-04-26 15:00:00
46805,38,11.0,2019-04-26 15:00:00
46808,18,11.0,2019-04-26 15:00:00
46827,35,13.0,2019-04-26 16:00:00
46831,8,9.0,2019-04-26 16:00:00
46837,36,6.0,2019-04-26 16:00:00
46838,4,2.0,2019-04-26 16:00:00
46844,57,7.0,2019-04-26 16:00:00
46845,18,10.0,2019-04-26 16:00:00
46851,17,6.0,2019-04-26 16:00:00
46860,24,4.0,2019-04-26 16:00:00
46882,40,10.0,2019-04-26 16:00:00
46891,38,10.0,2019-04-26 16:00:00
46894,17,6.0,2019-04-26 17:00:00
46895,40,10.0,2019-04-26 17:00:00
46902,4,3.0,2019-04-26 17:00:00
46920,36,6.0,2019-04-26 17:00:00
46932,18,9.0,2019-04-26 17:00:00
46935,35,13.0,2019-04-26 17:00:00
46936,8,9.0,2019-04-26 17:00:00
46940,57,6.0,2019-04-26 17:00:00
46952,38,10.0,2019-04-26 17:00:00
46959,24,4.0,2019-04-26 17:00:00
46972,17,5.0,2019-04-26 18:00:00
46975,4,2.0,2019-04-26 18:00:00
46978,8,9.0,2019-04-26 18:00:00
46996,57,7.0,2019-04-26 18:00:00
46997,24,4.0,2019-04-26 18:00:00
46999,40,10.0,2019-04-26 18:00:00
47000,38,9.0,2019-04-26 18:00:00
47015,35,13.0,2019-04-26 18:00:00
47024,18,9.0,2019-04-26 18:00:00
47032,36,6.0,2019-04-26 18:00:00
47063,24,4.0,2019-04-26 19:00:00
47066,38,9.0,2019-04-26 19:00:00
47070,8,10.0,2019-04-26 19:00:00
47075,57,5.0,2019-04-26 19:00:00
47092,18,8.0,2019-04-26 19:00:00
47094,36,6.0,2019-04-26 19:00:00
47097,40,9.0,2019-04-26 19:00:00
47109,35,13.0,2019-04-26 19:00:00
47111,17,5.0,2019-04-26 19:00:00
47115,4,3.0,2019-04-26 19:00:00
47126,40,10.0,2019-04-26 20:00:00
47127,4,3.0,2019-04-26 20:00:00
47137,35,13.0,2019-04-26 20:00:00
47139,57,6.0,2019-04-26 20:00:00
47146,24,4.0,2019-04-26 20:00:00
47167,18,8.0,2019-04-26 20:00:00
47169,38,9.0,2019-04-26 20:00:00
47171,17,6.0,2019-04-26 20:00:00
47179,8,10.0,2019-04-26 20:00:00
47190,36,6.0,2019-04-26 20:00:00
47199,24,4.0,2019-04-26 21:00:00
47200,17,7.0,2019-04-26 21:00:00
47233,18,7.0,2019-04-26 21:00:00
47235,57,6.0,2019-04-26 21:00:00
47237,4,3.0,2019-04-26 21:00:00
47239,8,10.0,2019-04-26 21:00:00
47242,36,8.0,2019-04-26 21:00:00
47248,38,10.0,2019-04-26 21:00:00
47255,35,13.0,2019-04-26 21:00:00
47266,40,10.0,2019-04-26 21:00:00
47278,18,7.0,2019-04-26 22:00:00
47287,35,13.0,2019-04-26 22:00:00
47298,17,8.0,2019-04-26 22:00:00
47314,38,11.0,2019-04-26 22:00:00
47322,40,10.0,2019-04-26 22:00:00
47324,8,10.0,2019-04-26 22:00:00
47326,36,6.0,2019-04-26 22:00:00
47328,4,3.0,2019-04-26 22:00:00
47331,57,8.0,2019-04-26 22:00:00
47334,24,4.0,2019-04-26 22:00:00
47350,18,8.0,2019-04-26 23:00:00
47355,4,3.0,2019-04-26 23:00:00
47356,57,9.0,2019-04-26 23:00:00
47364,35,13.0,2019-04-26 23:00:00
47375,36,6.0,2019-04-26 23:00:00
47376,8,9.0,2019-04-26 23:00:00
47386,40,10.0,2019-04-26 23:00:00
47397,38,10.0,2019-04-26 23:00:00
47413,17,8.0,2019-04-26 23:00:00
47422,24,4.0,2019-04-26 23:00:00
47424,18,12.0,2019-04-27 00:00:00
47429,8,10.0,2019-04-27 00:00:00
47432,57,12.0,2019-04-27 00:00:00
47435,4,5.0,2019-04-27 00:00:00
47442,38,13.0,2019-04-27 00:00:00
47473,36,9.0,2019-04-27 00:00:00
47476,24,4.0,2019-04-27 00:00:00
47479,17,13.0,2019-04-27 00:00:00
47483,35,14.0,2019-04-27 00:00:00
47485,40,11.0,2019-04-27 00:00:00
47510,18,8.0,2019-04-27 01:00:00
47511,40,10.0,2019-04-27 01:00:00
47513,8,9.0,2019-04-27 01:00:00
47520,38,10.0,2019-04-27 01:00:00
47536,24,4.0,2019-04-27 01:00:00
47540,4,4.0,2019-04-27 01:00:00
47545,35,13.0,2019-04-27 01:00:00
47556,36,12.0,2019-04-27 01:00:00
47563,17,8.0,2019-04-27 01:00:00
47569,57,10.0,2019-04-27 01:00:00
47573,38,11.0,2019-04-27 02:00:00
47579,35,13.0,2019-04-27 02:00:00
47581,57,10.0,2019-04-27 02:00:00
47599,24,4.0,2019-04-27 02:00:00
