,estacion,concentracion,dt
38456,40,15.0,2019-04-22 02:00:00
38458,39,7.0,2019-04-22 02:00:00
38469,54,10.0,2019-04-22 02:00:00
38472,55,7.0,2019-04-22 02:00:00
38475,17,17.0,2019-04-22 02:00:00
38480,38,21.0,2019-04-22 02:00:00
38481,18,10.0,2019-04-22 02:00:00
38488,16,10.0,2019-04-22 02:00:00
38489,49,6.0,2019-04-22 02:00:00
38492,8,17.0,2019-04-22 02:00:00
38497,57,6.0,2019-04-22 02:00:00
38498,48,6.0,2019-04-22 02:00:00
38500,58,3.0,2019-04-22 02:00:00
38502,24,6.0,2019-04-22 02:00:00
38503,35,8.0,2019-04-22 02:00:00
38507,27,7.0,2019-04-22 02:00:00
38510,50,9.0,2019-04-22 02:00:00
38512,56,27.0,2019-04-22 02:00:00
38513,36,15.0,2019-04-22 02:00:00
38519,4,14.0,2019-04-22 02:00:00
38526,60,7.0,2019-04-22 02:00:00
38527,59,12.0,2019-04-22 02:00:00
38529,11,7.0,2019-04-22 02:00:00
38530,47,13.0,2019-04-22 02:00:00
38532,56,18.0,2019-04-22 03:00:00
38534,48,3.0,2019-04-22 03:00:00
38536,58,3.0,2019-04-22 03:00:00
38539,57,5.0,2019-04-22 03:00:00
38543,54,9.0,2019-04-22 03:00:00
38549,60,7.0,2019-04-22 03:00:00
38552,27,9.0,2019-04-22 03:00:00
38556,40,8.0,2019-04-22 03:00:00
38560,55,6.0,2019-04-22 03:00:00
38562,38,11.0,2019-04-22 03:00:00
38563,18,6.0,2019-04-22 03:00:00
38566,4,10.0,2019-04-22 03:00:00
38575,36,9.0,2019-04-22 03:00:00
38578,59,3.0,2019-04-22 03:00:00
38584,50,7.0,2019-04-22 03:00:00
38587,17,9.0,2019-04-22 03:00:00
38588,24,4.0,2019-04-22 03:00:00
38591,16,5.0,2019-04-22 03:00:00
38594,47,8.0,2019-04-22 03:00:00
38596,49,3.0,2019-04-22 03:00:00
38598,35,6.0,2019-04-22 03:00:00
38602,39,6.0,2019-04-22 03:00:00
38605,11,6.0,2019-04-22 03:00:00
38607,8,11.0,2019-04-22 03:00:00
38610,17,8.0,2019-04-22 04:00:00
38616,16,6.0,2019-04-22 04:00:00
38618,36,7.0,2019-04-22 04:00:00
38620,8,9.0,2019-04-22 04:00:00
38623,50,6.0,2019-04-22 04:00:00
38625,38,7.0,2019-04-22 04:00:00
38627,56,14.0,2019-04-22 04:00:00
38629,4,7.0,2019-04-22 04:00:00
38630,48,1.0,2019-04-22 04:00:00
38632,60,7.0,2019-04-22 04:00:00
38638,54,10.0,2019-04-22 04:00:00
38639,47,8.0,2019-04-22 04:00:00
38643,35,4.0,2019-04-22 04:00:00
38644,59,3.0,2019-04-22 04:00:00
38646,11,5.0,2019-04-22 04:00:00
38658,49,2.0,2019-04-22 04:00:00
38661,18,5.0,2019-04-22 04:00:00
38663,57,5.0,2019-04-22 04:00:00
38670,55,5.0,2019-04-22 04:00:00
38671,27,8.0,2019-04-22 04:00:00
38676,40,6.0,2019-04-22 04:00:00
38677,39,6.0,2019-04-22 04:00:00
38680,58,3.0,2019-04-22 04:00:00
38681,24,4.0,2019-04-22 04:00:00
38684,57,7.0,2019-04-22 05:00:00
38687,16,6.0,2019-04-22 05:00:00
38690,49,2.0,2019-04-22 05:00:00
38692,55,10.0,2019-04-22 05:00:00
38695,8,10.0,2019-04-22 05:00:00
38698,4,7.0,2019-04-22 05:00:00
38703,39,6.0,2019-04-22 05:00:00
38711,35,11.0,2019-04-22 05:00:00
38713,59,4.0,2019-04-22 05:00:00
38717,18,5.0,2019-04-22 05:00:00
38723,58,2.0,2019-04-22 05:00:00
38724,54,8.0,2019-04-22 05:00:00
38726,38,6.0,2019-04-22 05:00:00
38731,17,8.0,2019-04-22 05:00:00
38732,50,5.0,2019-04-22 05:00:00
38735,60,6.0,2019-04-22 05:00:00
38736,56,15.0,2019-04-22 05:00:00
38739,24,4.0,2019-04-22 05:00:00
38741,40,9.0,2019-04-22 05:00:00
38742,36,8.0,2019-04-22 05:00:00
38743,47,7.0,2019-04-22 05:00:00
38744,11,5.0,2019-04-22 05:00:00
38745,27,7.0,2019-04-22 05:00:00
38758,48,1.0,2019-04-22 05:00:00
38765,54,13.0,2019-04-22 06:00:00
38767,24,4.0,2019-04-22 06:00:00
38769,8,13.0,2019-04-22 06:00:00
38773,11,9.0,2019-04-22 06:00:00
38775,48,3.0,2019-04-22 06:00:00
38776,59,11.0,2019-04-22 06:00:00
38778,40,10.0,2019-04-22 06:00:00
38782,47,11.0,2019-04-22 06:00:00
38791,50,8.0,2019-04-22 06:00:00
38793,17,15.0,2019-04-22 06:00:00
38795,38,10.0,2019-04-22 06:00:00
38796,57,10.0,2019-04-22 06:00:00
38798,16,11.0,2019-04-22 06:00:00
38799,35,9.0,2019-04-22 06:00:00
38800,55,24.0,2019-04-22 06:00:00
38801,56,25.0,2019-04-22 06:00:00
38808,60,9.0,2019-04-22 06:00:00
38810,27,21.0,2019-04-22 06:00:00
38813,4,12.0,2019-04-22 06:00:00
38821,18,7.0,2019-04-22 06:00:00
38829,36,11.0,2019-04-22 06:00:00
38832,58,3.0,2019-04-22 06:00:00
38833,49,5.0,2019-04-22 06:00:00
38834,39,10.0,2019-04-22 06:00:00
38838,24,6.0,2019-04-22 07:00:00
38839,56,61.0,2019-04-22 07:00:00
38841,17,37.0,2019-04-22 07:00:00
38847,48,11.0,2019-04-22 07:00:00
38848,47,26.0,2019-04-22 07:00:00
38859,8,32.0,2019-04-22 07:00:00
38861,11,22.0,2019-04-22 07:00:00
38866,18,21.0,2019-04-22 07:00:00
38867,39,26.0,2019-04-22 07:00:00
38868,16,19.0,2019-04-22 07:00:00
38871,4,27.0,2019-04-22 07:00:00
38875,58,13.0,2019-04-22 07:00:00
38876,57,31.0,2019-04-22 07:00:00
38882,27,79.0,2019-04-22 07:00:00
38884,55,68.0,2019-04-22 07:00:00
38885,49,12.0,2019-04-22 07:00:00
38886,36,35.0,2019-04-22 07:00:00
38895,59,16.0,2019-04-22 07:00:00
38897,40,25.0,2019-04-22 07:00:00
38900,54,31.0,2019-04-22 07:00:00
38904,35,17.0,2019-04-22 07:00:00
38905,38,29.0,2019-04-22 07:00:00
38907,50,28.0,2019-04-22 07:00:00
38911,60,30.0,2019-04-22 07:00:00
38913,49,26.0,2019-04-22 08:00:00
38915,39,52.0,2019-04-22 08:00:00
38916,59,45.0,2019-04-22 08:00:00
38918,55,99.0,2019-04-22 08:00:00
38926,24,12.0,2019-04-22 08:00:00
38927,27,101.0,2019-04-22 08:00:00
38928,36,76.0,2019-04-22 08:00:00
38935,16,65.0,2019-04-22 08:00:00
38938,18,48.0,2019-04-22 08:00:00
38939,48,54.0,2019-04-22 08:00:00
38941,47,53.0,2019-04-22 08:00:00
38942,4,59.0,2019-04-22 08:00:00
38944,56,74.0,2019-04-22 08:00:00
38958,40,50.0,2019-04-22 08:00:00
38959,38,67.0,2019-04-22 08:00:00
38963,58,22.0,2019-04-22 08:00:00
38967,57,55.0,2019-04-22 08:00:00
38972,50,60.0,2019-04-22 08:00:00
38973,54,61.0,2019-04-22 08:00:00
38976,17,68.0,2019-04-22 08:00:00
38977,8,72.0,2019-04-22 08:00:00
38979,60,78.0,2019-04-22 08:00:00
38983,11,61.0,2019-04-22 08:00:00
38985,35,34.0,2019-04-22 08:00:00
38991,4,106.0,2019-04-22 09:00:00
38994,18,75.0,2019-04-22 09:00:00
38995,8,82.0,2019-04-22 09:00:00
38997,17,104.0,2019-04-22 09:00:00
39000,16,71.0,2019-04-22 09:00:00
39003,11,58.0,2019-04-22 09:00:00
39008,54,74.0,2019-04-22 09:00:00
39010,35,46.0,2019-04-22 09:00:00
39012,55,94.0,2019-04-22 09:00:00
39019,27,100.0,2019-04-22 09:00:00
39028,57,56.0,2019-04-22 09:00:00
39029,56,85.0,2019-04-22 09:00:00
39034,40,67.0,2019-04-22 09:00:00
39035,39,61.0,2019-04-22 09:00:00
39039,47,66.0,2019-04-22 09:00:00
39044,38,77.0,2019-04-22 09:00:00
39045,48,45.0,2019-04-22 09:00:00
39049,49,34.0,2019-04-22 09:00:00
39051,36,81.0,2019-04-22 09:00:00
39052,50,60.0,2019-04-22 09:00:00
39054,24,21.0,2019-04-22 09:00:00
39057,59,55.0,2019-04-22 09:00:00
39058,60,64.0,2019-04-22 09:00:00
39062,58,38.0,2019-04-22 09:00:00
39066,39,44.0,2019-04-22 10:00:00
39075,50,31.0,2019-04-22 10:00:00
39079,35,42.0,2019-04-22 10:00:00
39086,11,42.0,2019-04-22 10:00:00
39089,40,46.0,2019-04-22 10:00:00
39090,59,27.0,2019-04-22 10:00:00
39096,49,27.0,2019-04-22 10:00:00
39098,48,31.0,2019-04-22 10:00:00
39099,58,18.0,2019-04-22 10:00:00
39101,36,43.0,2019-04-22 10:00:00
39104,4,93.0,2019-04-22 10:00:00
39105,57,33.0,2019-04-22 10:00:00
39106,47,55.0,2019-04-22 10:00:00
39107,60,41.0,2019-04-22 10:00:00
39110,17,68.0,2019-04-22 10:00:00
39116,16,42.0,2019-04-22 10:00:00
39118,54,57.0,2019-04-22 10:00:00
39120,55,78.0,2019-04-22 10:00:00
39121,38,50.0,2019-04-22 10:00:00
39123,24,36.0,2019-04-22 10:00:00
39129,56,78.0,2019-04-22 10:00:00
39132,27,70.0,2019-04-22 10:00:00
39133,18,58.0,2019-04-22 10:00:00
39137,8,70.0,2019-04-22 10:00:00
39141,48,18.0,2019-04-22 11:00:00
39149,54,35.0,2019-04-22 11:00:00
39150,17,49.0,2019-04-22 11:00:00
39154,27,31.0,2019-04-22 11:00:00
39159,55,31.0,2019-04-22 11:00:00
39166,24,36.0,2019-04-22 11:00:00
39167,8,51.0,2019-04-22 11:00:00
39170,11,29.0,2019-04-22 11:00:00
39178,57,17.0,2019-04-22 11:00:00
39181,4,56.0,2019-04-22 11:00:00
39182,16,19.0,2019-04-22 11:00:00
39184,18,49.0,2019-04-22 11:00:00
39187,58,11.0,2019-04-22 11:00:00
39188,56,64.0,2019-04-22 11:00:00
39190,49,22.0,2019-04-22 11:00:00
39192,60,19.0,2019-04-22 11:00:00
39199,47,31.0,2019-04-22 11:00:00
39200,36,34.0,2019-04-22 11:00:00
39201,59,24.0,2019-04-22 11:00:00
39203,38,38.0,2019-04-22 11:00:00
39204,50,24.0,2019-04-22 11:00:00
39207,39,24.0,2019-04-22 11:00:00
39211,35,33.0,2019-04-22 11:00:00
39213,40,30.0,2019-04-22 11:00:00
39219,48,32.0,2019-04-22 12:00:00
39223,17,37.0,2019-04-22 12:00:00
39225,59,11.0,2019-04-22 12:00:00
39227,47,34.0,2019-04-22 12:00:00
39233,35,31.0,2019-04-22 12:00:00
39242,24,26.0,2019-04-22 12:00:00
39247,27,19.0,2019-04-22 12:00:00
39248,60,16.0,2019-04-22 12:00:00
39249,40,35.0,2019-04-22 12:00:00
39251,49,27.0,2019-04-22 12:00:00
39252,16,23.0,2019-04-22 12:00:00
39253,50,36.0,2019-04-22 12:00:00
39266,57,15.0,2019-04-22 12:00:00
39270,56,49.0,2019-04-22 12:00:00
39271,38,30.0,2019-04-22 12:00:00
39272,36,74.0,2019-04-22 12:00:00
39275,4,45.0,2019-04-22 12:00:00
39279,55,18.0,2019-04-22 12:00:00
39283,39,20.0,2019-04-22 12:00:00
39286,11,41.0,2019-04-22 12:00:00
39287,8,58.0,2019-04-22 12:00:00
39288,58,9.0,2019-04-22 12:00:00
39289,54,19.0,2019-04-22 12:00:00
39291,18,34.0,2019-04-22 12:00:00
39296,35,29.0,2019-04-22 13:00:00
39305,47,31.0,2019-04-22 13:00:00
39309,50,43.0,2019-04-22 13:00:00
39310,54,33.0,2019-04-22 13:00:00
39311,16,36.0,2019-04-22 13:00:00
39314,55,13.0,2019-04-22 13:00:00
39316,48,34.0,2019-04-22 13:00:00
39319,40,47.0,2019-04-22 13:00:00
39320,17,32.0,2019-04-22 13:00:00
39322,8,64.0,2019-04-22 13:00:00
39323,4,37.0,2019-04-22 13:00:00
39328,39,19.0,2019-04-22 13:00:00
39331,49,26.0,2019-04-22 13:00:00
39334,11,45.0,2019-04-22 13:00:00
39338,24,16.0,2019-04-22 13:00:00
39341,18,29.0,2019-04-22 13:00:00
39343,59,14.0,2019-04-22 13:00:00
39346,38,36.0,2019-04-22 13:00:00
39350,27,15.0,2019-04-22 13:00:00
39355,60,15.0,2019-04-22 13:00:00
39357,57,22.0,2019-04-22 13:00:00
39361,58,8.0,2019-04-22 13:00:00
39363,36,53.0,2019-04-22 13:00:00
39365,56,45.0,2019-04-22 13:00:00
39368,56,28.0,2019-04-22 14:00:00
39374,38,34.0,2019-04-22 14:00:00
39380,60,9.0,2019-04-22 14:00:00
39381,24,7.0,2019-04-22 14:00:00
39384,39,16.0,2019-04-22 14:00:00
39385,36,40.0,2019-04-22 14:00:00
39390,47,16.0,2019-04-22 14:00:00
39392,55,19.0,2019-04-22 14:00:00
39393,50,41.0,2019-04-22 14:00:00
39394,49,15.0,2019-04-22 14:00:00
39397,11,40.0,2019-04-22 14:00:00
39398,8,50.0,2019-04-22 14:00:00
39399,18,14.0,2019-04-22 14:00:00
39402,54,33.0,2019-04-22 14:00:00
39409,40,34.0,2019-04-22 14:00:00
39410,48,28.0,2019-04-22 14:00:00
39411,4,27.0,2019-04-22 14:00:00
39413,57,17.0,2019-04-22 14:00:00
39421,58,8.0,2019-04-22 14:00:00
39425,27,17.0,2019-04-22 14:00:00
39427,59,13.0,2019-04-22 14:00:00
39429,35,15.0,2019-04-22 14:00:00
39435,17,22.0,2019-04-22 14:00:00
39443,16,25.0,2019-04-22 14:00:00
39449,59,9.0,2019-04-22 15:00:00
39450,35,8.0,2019-04-22 15:00:00
39453,39,10.0,2019-04-22 15:00:00
39455,57,13.0,2019-04-22 15:00:00
39468,27,11.0,2019-04-22 15:00:00
39470,16,17.0,2019-04-22 15:00:00
39472,56,25.0,2019-04-22 15:00:00
39474,8,42.0,2019-04-22 15:00:00
39477,18,10.0,2019-04-22 15:00:00
39478,36,23.0,2019-04-22 15:00:00
39479,38,15.0,2019-04-22 15:00:00
39485,58,7.0,2019-04-22 15:00:00
39486,60,9.0,2019-04-22 15:00:00
39491,40,19.0,2019-04-22 15:00:00
39494,47,9.0,2019-04-22 15:00:00
39498,50,33.0,2019-04-22 15:00:00
39500,48,17.0,2019-04-22 15:00:00
39503,4,18.0,2019-04-22 15:00:00
39507,49,6.0,2019-04-22 15:00:00
39510,11,31.0,2019-04-22 15:00:00
39511,54,17.0,2019-04-22 15:00:00
39514,55,10.0,2019-04-22 15:00:00
39515,24,4.0,2019-04-22 15:00:00
39517,17,17.0,2019-04-22 15:00:00
39520,17,11.0,2019-04-22 16:00:00
39524,36,19.0,2019-04-22 16:00:00
39526,48,17.0,2019-04-22 16:00:00
39531,27,12.0,2019-04-22 16:00:00
39534,49,5.0,2019-04-22 16:00:00
39535,56,21.0,2019-04-22 16:00:00
39536,4,19.0,2019-04-22 16:00:00
39537,39,12.0,2019-04-22 16:00:00
39540,54,15.0,2019-04-22 16:00:00
39545,11,25.0,2019-04-22 16:00:00
39546,8,37.0,2019-04-22 16:00:00
39554,18,9.0,2019-04-22 16:00:00
39557,35,7.0,2019-04-22 16:00:00
39559,40,15.0,2019-04-22 16:00:00
39565,47,8.0,2019-04-22 16:00:00
39575,57,11.0,2019-04-22 16:00:00
39576,55,14.0,2019-04-22 16:00:00
39577,59,9.0,2019-04-22 16:00:00
39579,24,3.0,2019-04-22 16:00:00
39581,58,5.0,2019-04-22 16:00:00
39582,16,17.0,2019-04-22 16:00:00
39583,60,8.0,2019-04-22 16:00:00
39585,50,30.0,2019-04-22 16:00:00
39594,38,13.0,2019-04-22 16:00:00
39597,24,4.0,2019-04-22 17:00:00
39600,27,16.0,2019-04-22 17:00:00
39601,16,21.0,2019-04-22 17:00:00
39610,4,15.0,2019-04-22 17:00:00
39612,50,22.0,2019-04-22 17:00:00
39613,49,5.0,2019-04-22 17:00:00
39619,55,14.0,2019-04-22 17:00:00
39620,54,12.0,2019-04-22 17:00:00
39625,47,9.0,2019-04-22 17:00:00
39628,18,12.0,2019-04-22 17:00:00
39631,60,8.0,2019-04-22 17:00:00
39633,38,14.0,2019-04-22 17:00:00
39635,11,28.0,2019-04-22 17:00:00
39640,40,16.0,2019-04-22 17:00:00
39642,57,11.0,2019-04-22 17:00:00
39645,59,11.0,2019-04-22 17:00:00
39649,58,5.0,2019-04-22 17:00:00
39650,39,11.0,2019-04-22 17:00:00
39657,56,30.0,2019-04-22 17:00:00
39660,48,19.0,2019-04-22 17:00:00
39662,17,13.0,2019-04-22 17:00:00
39667,8,39.0,2019-04-22 17:00:00
39668,36,18.0,2019-04-22 17:00:00
39670,35,10.0,2019-04-22 17:00:00
39672,38,14.0,2019-04-22 18:00:00
39676,36,19.0,2019-04-22 18:00:00
39680,60,9.0,2019-04-22 18:00:00
39683,50,30.0,2019-04-22 18:00:00
39685,49,5.0,2019-04-22 18:00:00
39690,48,27.0,2019-04-22 18:00:00
39699,58,5.0,2019-04-22 18:00:00
39700,59,10.0,2019-04-22 18:00:00
39703,54,13.0,2019-04-22 18:00:00
39705,40,17.0,2019-04-22 18:00:00
39706,57,15.0,2019-04-22 18:00:00
39707,56,33.0,2019-04-22 18:00:00
39708,47,9.0,2019-04-22 18:00:00
39710,55,16.0,2019-04-22 18:00:00
39711,39,17.0,2019-04-22 18:00:00
39718,8,44.0,2019-04-22 18:00:00
39719,24,5.0,2019-04-22 18:00:00
39723,4,20.0,2019-04-22 18:00:00
39728,27,14.0,2019-04-22 18:00:00
39732,35,10.0,2019-04-22 18:00:00
39734,11,37.0,2019-04-22 18:00:00
39740,17,16.0,2019-04-22 18:00:00
39741,18,13.0,2019-04-22 18:00:00
39747,16,25.0,2019-04-22 18:00:00
39753,11,32.0,2019-04-22 19:00:00
39754,60,13.0,2019-04-22 19:00:00
39757,27,19.0,2019-04-22 19:00:00
39758,16,24.0,2019-04-22 19:00:00
39760,40,18.0,2019-04-22 19:00:00
39764,38,25.0,2019-04-22 19:00:00
39765,59,11.0,2019-04-22 19:00:00
39768,17,20.0,2019-04-22 19:00:00
39774,56,43.0,2019-04-22 19:00:00
39775,58,6.0,2019-04-22 19:00:00
39781,54,18.0,2019-04-22 19:00:00
39782,49,9.0,2019-04-22 19:00:00
39783,39,23.0,2019-04-22 19:00:00
39785,50,34.0,2019-04-22 19:00:00
39791,35,13.0,2019-04-22 19:00:00
39796,4,21.0,2019-04-22 19:00:00
39802,55,21.0,2019-04-22 19:00:00
39803,8,58.0,2019-04-22 19:00:00
39804,36,27.0,2019-04-22 19:00:00
39806,48,29.0,2019-04-22 19:00:00
39811,18,16.0,2019-04-22 19:00:00
39812,24,6.0,2019-04-22 19:00:00
39821,57,25.0,2019-04-22 19:00:00
39823,47,12.0,2019-04-22 19:00:00
39824,58,6.0,2019-04-22 20:00:00
39825,27,24.0,2019-04-22 20:00:00
39828,8,66.0,2019-04-22 20:00:00
39842,35,15.0,2019-04-22 20:00:00
39849,40,29.0,2019-04-22 20:00:00
39853,54,15.0,2019-04-22 20:00:00
39858,49,12.0,2019-04-22 20:00:00
39859,47,15.0,2019-04-22 20:00:00
39860,4,33.0,2019-04-22 20:00:00
39862,24,5.0,2019-04-22 20:00:00
39863,57,31.0,2019-04-22 20:00:00
39866,39,32.0,2019-04-22 20:00:00
39870,18,21.0,2019-04-22 20:00:00
39871,56,60.0,2019-04-22 20:00:00
39873,16,33.0,2019-04-22 20:00:00
39875,50,52.0,2019-04-22 20:00:00
39879,48,41.0,2019-04-22 20:00:00
39881,55,28.0,2019-04-22 20:00:00
39882,38,29.0,2019-04-22 20:00:00
39884,59,14.0,2019-04-22 20:00:00
39891,11,26.0,2019-04-22 20:00:00
39892,60,18.0,2019-04-22 20:00:00
39898,36,33.0,2019-04-22 20:00:00
39899,17,30.0,2019-04-22 20:00:00
39900,35,29.0,2019-04-22 21:00:00
39904,27,31.0,2019-04-22 21:00:00
39906,40,46.0,2019-04-22 21:00:00
39907,59,19.0,2019-04-22 21:00:00
39911,11,50.0,2019-04-22 21:00:00
39916,55,32.0,2019-04-22 21:00:00
39917,17,42.0,2019-04-22 21:00:00
39919,57,44.0,2019-04-22 21:00:00
39929,49,19.0,2019-04-22 21:00:00
39935,16,46.0,2019-04-22 21:00:00
39936,36,63.0,2019-04-22 21:00:00
39938,47,31.0,2019-04-22 21:00:00
39941,38,43.0,2019-04-22 21:00:00
39946,39,35.0,2019-04-22 21:00:00
39948,54,18.0,2019-04-22 21:00:00
39951,18,33.0,2019-04-22 21:00:00
39952,4,51.0,2019-04-22 21:00:00
39956,58,14.0,2019-04-22 21:00:00
39963,8,78.0,2019-04-22 21:00:00
39964,60,30.0,2019-04-22 21:00:00
39966,50,68.0,2019-04-22 21:00:00
39970,48,48.0,2019-04-22 21:00:00
39974,24,12.0,2019-04-22 21:00:00
39975,56,58.0,2019-04-22 21:00:00
39980,11,37.0,2019-04-22 22:00:00
39984,39,52.0,2019-04-22 22:00:00
39990,8,68.0,2019-04-22 22:00:00
39991,4,47.0,2019-04-22 22:00:00
39993,17,54.0,2019-04-22 22:00:00
39994,55,79.0,2019-04-22 22:00:00
39995,49,22.0,2019-04-22 22:00:00
40000,58,17.0,2019-04-22 22:00:00
40003,18,39.0,2019-04-22 22:00:00
40020,60,38.0,2019-04-22 22:00:00
40021,56,83.0,2019-04-22 22:00:00
40023,27,70.0,2019-04-22 22:00:00
40026,50,57.0,2019-04-22 22:00:00
40028,36,83.0,2019-04-22 22:00:00
40029,35,34.0,2019-04-22 22:00:00
40030,47,38.0,2019-04-22 22:00:00
40034,54,21.0,2019-04-22 22:00:00
40038,38,46.0,2019-04-22 22:00:00
40039,24,11.0,2019-04-22 22:00:00
40040,16,54.0,2019-04-22 22:00:00
40041,40,60.0,2019-04-22 22:00:00
40048,57,49.0,2019-04-22 22:00:00
40049,48,56.0,2019-04-22 22:00:00
40051,59,39.0,2019-04-22 22:00:00
40052,40,66.0,2019-04-22 23:00:00
40057,36,67.0,2019-04-22 23:00:00
40063,57,44.0,2019-04-22 23:00:00
40064,35,40.0,2019-04-22 23:00:00
40065,55,104.0,2019-04-22 23:00:00
40068,8,67.0,2019-04-22 23:00:00
40069,49,23.0,2019-04-22 23:00:00
40075,50,45.0,2019-04-22 23:00:00
40076,4,52.0,2019-04-22 23:00:00
40077,47,50.0,2019-04-22 23:00:00
40078,39,42.0,2019-04-22 23:00:00
40080,60,30.0,2019-04-22 23:00:00
40084,59,38.0,2019-04-22 23:00:00
40091,56,125.0,2019-04-22 23:00:00
40095,54,45.0,2019-04-22 23:00:00
40097,18,57.0,2019-04-22 23:00:00
40098,11,36.0,2019-04-22 23:00:00
40099,16,59.0,2019-04-22 23:00:00
40100,38,37.0,2019-04-22 23:00:00
40114,24,18.0,2019-04-22 23:00:00
40115,48,46.0,2019-04-22 23:00:00
40121,27,98.0,2019-04-22 23:00:00
40124,58,18.0,2019-04-22 23:00:00
40127,17,58.0,2019-04-22 23:00:00
40133,8,33.0,2019-04-23 00:00:00
40138,17,13.0,2019-04-23 00:00:00
40140,24,4.0,2019-04-23 00:00:00
40142,55,13.0,2019-04-23 00:00:00
40143,48,16.0,2019-04-23 00:00:00
40144,59,11.0,2019-04-23 00:00:00
40147,50,21.0,2019-04-23 00:00:00
40148,47,12.0,2019-04-23 00:00:00
40149,49,9.0,2019-04-23 00:00:00
40150,18,10.0,2019-04-23 00:00:00
40154,35,9.0,2019-04-23 00:00:00
40155,16,16.0,2019-04-23 00:00:00
40162,60,8.0,2019-04-23 00:00:00
40171,39,11.0,2019-04-23 00:00:00
40173,57,17.0,2019-04-23 00:00:00
40175,4,20.0,2019-04-23 00:00:00
40176,56,24.0,2019-04-23 00:00:00
40182,36,14.0,2019-04-23 00:00:00
40185,27,15.0,2019-04-23 00:00:00
40186,58,5.0,2019-04-23 00:00:00
40188,38,11.0,2019-04-23 00:00:00
40192,54,14.0,2019-04-23 00:00:00
40202,11,13.0,2019-04-23 00:00:00
40203,40,13.0,2019-04-23 00:00:00
40211,27,61.0,2019-04-23 01:00:00
40217,60,25.0,2019-04-23 01:00:00
40220,48,50.0,2019-04-23 01:00:00
40221,38,45.0,2019-04-23 01:00:00
40226,18,39.0,2019-04-23 01:00:00
40233,57,37.0,2019-04-23 01:00:00
40235,39,30.0,2019-04-23 01:00:00
40238,17,31.0,2019-04-23 01:00:00
40240,49,43.0,2019-04-23 01:00:00
40241,36,31.0,2019-04-23 01:00:00
40242,16,41.0,2019-04-23 01:00:00
40244,54,23.0,2019-04-23 01:00:00
40249,47,66.0,2019-04-23 01:00:00
40251,58,9.0,2019-04-23 01:00:00
40252,55,55.0,2019-04-23 01:00:00
40253,35,51.0,2019-04-23 01:00:00
40255,11,46.0,2019-04-23 01:00:00
40258,40,36.0,2019-04-23 01:00:00
40263,4,59.0,2019-04-23 01:00:00
40265,50,46.0,2019-04-23 01:00:00
40267,8,63.0,2019-04-23 01:00:00
40270,56,69.0,2019-04-23 01:00:00
40275,24,12.0,2019-04-23 01:00:00
40276,59,35.0,2019-04-23 01:00:00
40286,54,17.0,2019-04-23 02:00:00
40288,8,29.0,2019-04-23 02:00:00
40298,11,21.0,2019-04-23 02:00:00
40305,38,14.0,2019-04-23 02:00:00
40308,4,23.0,2019-04-23 02:00:00
40310,59,20.0,2019-04-23 02:00:00
40311,18,13.0,2019-04-23 02:00:00
40312,17,19.0,2019-04-23 02:00:00
40314,24,6.0,2019-04-23 02:00:00
40317,47,21.0,2019-04-23 02:00:00
40319,35,20.0,2019-04-23 02:00:00
40322,55,23.0,2019-04-23 02:00:00
40324,27,23.0,2019-04-23 02:00:00
40326,48,19.0,2019-04-23 02:00:00
40328,50,21.0,2019-04-23 02:00:00
40330,40,38.0,2019-04-23 02:00:00
40335,56,23.0,2019-04-23 02:00:00
40336,58,6.0,2019-04-23 02:00:00
40340,36,25.0,2019-04-23 02:00:00
40344,57,24.0,2019-04-23 02:00:00
40346,16,28.0,2019-04-23 02:00:00
40352,39,18.0,2019-04-23 02:00:00
40354,60,15.0,2019-04-23 02:00:00
40355,49,21.0,2019-04-23 02:00:00
40362,17,11.0,2019-04-23 03:00:00
40364,27,23.0,2019-04-23 03:00:00
40371,58,8.0,2019-04-23 03:00:00
40373,56,19.0,2019-04-23 03:00:00
40374,48,12.0,2019-04-23 03:00:00
40383,50,16.0,2019-04-23 03:00:00
40387,18,10.0,2019-04-23 03:00:00
40391,11,13.0,2019-04-23 03:00:00
40393,16,26.0,2019-04-23 03:00:00
40397,47,33.0,2019-04-23 03:00:00
40399,35,15.0,2019-04-23 03:00:00
40400,57,14.0,2019-04-23 03:00:00
40401,49,14.0,2019-04-23 03:00:00
40402,55,29.0,2019-04-23 03:00:00
40403,54,17.0,2019-04-23 03:00:00
40406,36,27.0,2019-04-23 03:00:00
40407,59,18.0,2019-04-23 03:00:00
40415,39,8.0,2019-04-23 03:00:00
40423,4,14.0,2019-04-23 03:00:00
40424,24,7.0,2019-04-23 03:00:00
40425,40,44.0,2019-04-23 03:00:00
40426,60,6.0,2019-04-23 03:00:00
40427,38,11.0,2019-04-23 03:00:00
40430,8,20.0,2019-04-23 03:00:00
40432,57,16.0,2019-04-23 04:00:00
40433,36,11.0,2019-04-23 04:00:00
40435,24,5.0,2019-04-23 04:00:00
40439,18,7.0,2019-04-23 04:00:00
40449,49,6.0,2019-04-23 04:00:00
40451,54,13.0,2019-04-23 04:00:00
40453,60,9.0,2019-04-23 04:00:00
40462,50,13.0,2019-04-23 04:00:00
40463,17,8.0,2019-04-23 04:00:00
40464,40,26.0,2019-04-23 04:00:00
40467,55,23.0,2019-04-23 04:00:00
